"cluster","module","up_or_down","overlap_n","overlap_ratio","n_module_gene","n_universe_gene","GO","GO_padj","gene_use"
"2","turquoise","up",52,0.10337972166998,503,4413,"phosphatidylinositol-3,4-bisphosphate binding; NAD+-protein poly-ADP-ribosyltransferase activity; NAD+-protein ADP-ribosyltransferase activity; ADP binding; L-amino acid transmembrane transporter activity; G protein activity; phosphoric diester hydrolase activity; pentosyltransferase activity; phospholipid binding; GTPase activator activity; phosphatidylinositol-3,4,5-trisphosphate binding; amino acid transmembrane transporter activity; phosphatidylinositol-4,5-bisphosphate binding; enzyme activator activity; glycosyltransferase activity; chromatin-protein adaptor activity; lipid binding; enzyme regulator activity; organic acid transmembrane transporter activity; carboxylic acid transmembrane transporter activity; phosphatidylinositol bisphosphate binding; phosphatidylinositol binding; molecular function activator activity; proton transmembrane transporter activity; organic anion transmembrane transporter activity; GTPase activity; nucleotidyltransferase activity; GTP binding; guanyl nucleotide binding; kinase regulator activity","0.0407427699669465; 0.408026011933565; 0.408026011933565; 0.408026011933565; 0.408026011933565; 0.408026011933565; 0.408026011933565; 0.408026011933565; 0.408026011933565; 0.408026011933565; 0.408026011933565; 0.443435318468913; 0.443435318468913; 0.443435318468913; 0.458903932495562; 0.498690056345828; 0.498690056345828; 0.528619182762212; 0.528619182762212; 0.528619182762212; 0.528619182762212; 0.528619182762212; 0.528619182762212; 0.528619182762212; 0.528619182762212; 0.528619182762212; 0.528619182762212; 0.528619182762212; 0.528619182762212; 0.528619182762212","SUSD1;LITAF;RAB20;SERINC5;DNAAF9;SNX6;SLC2A9;ENSG00000260729;DOP1B;CUEDC1;PDE4B;DIP2C;GTF2IRD1;ARHGEF10L;XAF1;RASSF3;ADAP2;THEMIS2;PLEKHA2;TANGO2;PECAM1;SPIDR;LOXL3;PRKAG2;RABEP1;LARP1;PDE8A;GNA12;STK10;PIK3R5;TMEM51;ST3GAL1;TIMP2;FNBP1;MIATNB;RRN3P2;JARID2;RAB1A;MALAT1;AXL;SUMF1;SLC25A13;SNX29;TTC7B;PARP4;PARP14;RNF213;MAPKAP1;MYO9B;SH3BGRL;RREB1;DOCK5"
"2","brown","up",64,0.163265306122449,392,4413,"steroid binding; sterol transfer activity; SNARE binding; cholesterol binding; G protein-coupled receptor binding; syntaxin binding; lipid transfer activity; sterol binding; alcohol binding; carboxypeptidase activity; MHC protein binding; metalloexopeptidase activity; signaling receptor binding; lipid transporter activity; GTPase activator activity; hydrolase activity, hydrolyzing O-glycosyl compounds; signaling adaptor activity; DNA-binding transcription factor activity, RNA polymerase II-specific; DNA-binding transcription factor activity; hydrolase activity, acting on glycosyl bonds; DNA-binding transcription activator activity, RNA polymerase II-specific; exopeptidase activity; DNA-binding transcription activator activity; metallopeptidase activity; protein kinase activity; zinc ion binding; RNA polymerase II cis-regulatory region sequence-specific DNA binding; ion channel regulator activity; small GTPase binding; cis-regulatory region sequence-specific DNA binding","0.0826443347169675; 0.0826443347169675; 0.104767950577055; 0.104767950577055; 0.107808481071323; 0.107808481071323; 0.116717425399324; 0.116717425399324; 0.116717425399324; 0.209355141568767; 0.209355141568767; 0.356802426489216; 0.356802426489216; 0.361146644231881; 0.42322480931979; 0.42322480931979; 0.429193320954961; 0.46886211475487; 0.535137276264242; 0.535137276264242; 0.535137276264242; 0.535137276264242; 0.535137276264242; 0.535563931138032; 0.535563931138032; 0.535563931138032; 0.535563931138032; 0.535563931138032; 0.535563931138032; 0.535563931138032","CPM;TNFAIP2;NHSL1;SLC18B1;ABCA1;MAN1A1;PDGFC;KLF7;ZNF438;LINC02937;IFI44;GLDN;RNF13;ZBTB16;CD84;MERTK;GSAP;ATG16L2;COX10-DT;HNMT;MARCHF8;CPQ;LINC02328;CMAHP;NAALADL2;TXNIP;RNF130;CEBPD;LINC02245;NR3C2;MANBA;EPS15;PILRA;FKBP5;PDE3B;ARRDC2;LRRK2;ROCK1;GAB1;RAPH1;SGK1;GRAMD1B;LINC-PINT;PDCD4;GRK3;OSBPL1A;UTRN;STX7;NCOA3;FTX;LINC00865;CYRIA;JAK1;PSMA1;CSGALNACT1;HCLS1;NFIA;SPPL3;TBC1D12;ARHGAP24;ATF7IP;GNAQ;SMAP2;ZFHX3"
"2","pink","up",9,0.176470588235294,51,4413,"microtubule binding; GTPase activity; GTP binding; guanyl nucleotide binding; guanyl ribonucleotide binding; cytoskeletal protein binding; tubulin binding; neutral L-amino acid transmembrane transporter activity; amino acid binding; pattern recognition receptor activity; lipopolysaccharide binding; L-amino acid transmembrane transporter activity; sodium ion transmembrane transporter activity; solute:monoatomic cation symporter activity; 14-3-3 protein binding; amino acid transmembrane transporter activity; amyloid-beta binding; glycosaminoglycan binding; symporter activity; alcohol binding; hydrolase activity, acting on glycosyl bonds; organic acid transmembrane transporter activity; carboxylic acid binding; organic acid binding; carboxylic acid transmembrane transporter activity; signaling receptor activator activity; ribonucleoside triphosphate phosphatase activity; signaling receptor regulator activity; pyrophosphatase activity; hydrolase activity, acting on acid anhydrides","0.137494612995176; 0.137494612995176; 0.137494612995176; 0.137494612995176; 0.137494612995176; 0.137494612995176; 0.137494612995176; 0.137494612995176; 0.137494612995176; 0.137494612995176; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876; 0.150258267303876","MX2;IFI44L;PRKCE;MX1;EPSTI1;TBC1D16;SLC1A3;NUDT16-DT;TLR2"
"2","blue","down",33,0.178378378378378,185,4413,"monoatomic cation channel activity; calmodulin binding; monoatomic ion channel activity; channel activity; passive transmembrane transporter activity; metal ion transmembrane transporter activity; receptor ligand activity; signaling receptor activator activity; signaling receptor regulator activity; lipoprotein particle receptor binding; gated channel activity; potassium channel activity; calcium-dependent protein binding; inorganic cation transmembrane transporter activity; monoatomic cation transmembrane transporter activity; inorganic molecular entity transmembrane transporter activity; transmembrane signaling receptor activity; calcium ion binding; molecular function activator activity; monoatomic ion transmembrane transporter activity; potassium ion transmembrane transporter activity; signaling receptor binding; voltage-gated monoatomic ion channel activity; phosphatidylinositol-4,5-bisphosphate binding; syntaxin binding; voltage-gated channel activity; tau protein binding; amyloid-beta binding; calcium channel activity; phosphatidylinositol bisphosphate binding","0.0121275745218329; 0.0121275745218329; 0.0121275745218329; 0.0121275745218329; 0.0121275745218329; 0.0121275745218329; 0.0121275745218329; 0.0127839098803289; 0.0147041979695397; 0.0174657779955335; 0.0176277184551; 0.0249646488936499; 0.0267910557823502; 0.0279505547034269; 0.0316816973337288; 0.0343886833317801; 0.0343886833317801; 0.0343886833317801; 0.0343886833317801; 0.0343886833317801; 0.0343886833317801; 0.0343886833317801; 0.0343886833317801; 0.0343886833317801; 0.0343886833317801; 0.0360889318943651; 0.0377794696057284; 0.0394600699164024; 0.0442662917943087; 0.0594230719468596","MT-RNR1;MAP2;SNHG14;MT-RNR2;MT-ND2;MT-ND1;MT-CO3;MT3;ANKS1B;MT-CO1;CLU;NRG3;MT-CO2;MAST3;MT-ATP6;LSAMP;SYT1;DLGAP1;PTPRD;CSMD1;ADGRB3;KCNIP4;CKB;CNTNAP2;GRIN1;LRP1B;SNAP25;NALF1;CADM2;PLCB1;RBFOX1;FGF14;ROBO2"
