"cluster","module","up_or_down","overlap_n","overlap_ratio","n_module_gene","n_universe_gene","GO","GO_padj","gene_use"
"6","black","up",118,0.907692307692308,130,8722,"cellular response to abiotic stimulus; cellular response to environmental stimulus; regulation of synaptic plasticity; synaptic signaling; entrainment of circadian clock; neurotransmitter transport; peripheral nervous system development; neurotransmitter secretion; signal release from synapse; response to pH; signal release; chemical synaptic transmission; anterograde trans-synaptic signaling; trans-synaptic signaling; response to light stimulus; regulation of neurotransmitter transport; modulation of chemical synaptic transmission; regulation of trans-synaptic signaling; response to radiation; entrainment of circadian clock by photoperiod; regulation of postsynaptic specialization assembly; positive regulation of synaptic transmission; photoperiodism; regulation of circadian rhythm; synaptic vesicle exocytosis; circadian rhythm; secretion by cell; regulation of neurotransmitter secretion; carbohydrate catabolic process; regulation of membrane potential","0.0480139512689569; 0.0480139512689569; 0.0480139512689569; 0.0480139512689569; 0.0480139512689569; 0.0480139512689569; 0.0528516799816799; 0.0528516799816799; 0.0528516799816799; 0.0902015447076819; 0.108243355034493; 0.108243355034493; 0.108243355034493; 0.108243355034493; 0.108243355034493; 0.110081686125741; 0.110081686125741; 0.110081686125741; 0.116312169263972; 0.116956374105492; 0.116956374105492; 0.120371865562124; 0.12563094979359; 0.167437650151795; 0.19170146446421; 0.19170146446421; 0.265264477811377; 0.279098126727527; 0.28186246137563; 0.285351782175851","GFAP;EGR3;GPX3;MT-RNR1;LY6H;MT-ATP8;ENSG00000294557;MT-RNR2;NECAB3;EHBP1L1;PPP1CA;GABRD;KCNS1;MED16;NPTXR;NDUFV1;EGFL7;GAMT;CHST1;MRPL28;MLST8;SOWAHA;PHYHIP;PYGB;POLR2A;WDR13;DNAJB2;PLPPR2;UBE2Z;LINC00115;MT-ND5;FBXW5;PRKCG;GNA11;MT-CO2;CAMK2A;STK11;RIMS4;BOP1;MT-CO1;MT-ND4L;PSD;ZBTB7A;CRIP2;CYP46A1;MBD3;RTN2;BRSK1;SNHG25;CRLF1;MT-TF;MATK;AGAP2;SYT12;R3HDM4;SPTBN2;MT-CYB;PDZD4;PPFIA3;BAIAP2;CASKIN1;ADGRB2;RNF40;ADGRL1;PFKL;ARFGAP1;YJEFN3;GRIN1;SCNN1D;MRPL41;ASIC1;MT-CO3;SMG5;TMEM222;CACNG8;LRFN4;GOLGA7B;BRD4;GALNT9;MT-ND3;TMEM240;MT-ND1;CLIP2;ABTB1;MT-ND2;SHC2;EEF1D;MT-ND4;GRIPAP1;PDE2A;ARFRP1;TMEM63B;ZER1;ENSG00000280441;CLCN7;CMIP;CABP1;PNCK;HDAC10;KIFC2;INTS1;PLEC;KCNQ2;PER1;TRMT1;GPC1;NISCH;DPP7;BRSK2;MIB2;MVD;LTBP3;CRTC1;PIGQ;MAPK11;CHD5;MT-ATP6;LGI4"
"6","red","up",153,1,153,8722,"synaptic vesicle cycle; vesicle-mediated transport in synapse; synaptic signaling; chemical synaptic transmission; anterograde trans-synaptic signaling; trans-synaptic signaling; modulation of chemical synaptic transmission; regulation of trans-synaptic signaling; regulation of vesicle-mediated transport; regulated exocytosis; synaptic vesicle recycling; glucose catabolic process; receptor-mediated endocytosis; nucleoside diphosphate metabolic process; hexose catabolic process; developmental maturation; negative regulation of extrinsic apoptotic signaling pathway via death domain receptors; export from cell; secretion by cell; receptor internalization; regulation of synaptic vesicle cycle; monosaccharide catabolic process; negative regulation of programmed cell death; NADH regeneration; synaptic vesicle docking; canonical glycolysis; chaperone-mediated autophagy; glucose catabolic process to pyruvate; NAD catabolic process; response to copper ion","0.000311709303875967; 0.000311709303875967; 0.000311709303875967; 0.000818062094490574; 0.000818062094490574; 0.000831815578058308; 0.0114239977562469; 0.0114239977562469; 0.0142799440213343; 0.0176763580681981; 0.0267706036165728; 0.0330854637035528; 0.0900357327063964; 0.0986832981954436; 0.100762733543482; 0.100762733543482; 0.100762733543482; 0.100762733543482; 0.100762733543482; 0.119735270374321; 0.119908570490138; 0.119908570490138; 0.119908570490138; 0.119908570490138; 0.119908570490138; 0.119908570490138; 0.119908570490138; 0.119908570490138; 0.125404973927093; 0.125404973927093","SH3BGRL3;CLU;ENO1;RNF187;GPX4;MAP1B;TPI1;MT3;CCDC85B;CD81;SELENOW;THY1;CAPNS1;GNG3;PEA15;EEF1A2;B4GAT1;CKB;SCN2B;HSP90AB1;NDUFB7;RABAC1;SCN1B;AP2S1;TMEM130;DDN;ARHGDIG;CEND1;ATP5F1D;BBLN;OTUB1;NBL1;TUBB4A;RASD1;AP2M1;ENO2;MAPK3;ATP6V0D1;UBA52;STUB1;CNIH2;TSPYL1;GRINA;YPEL3;PPP2R1A;AP1S1;CTXN1;SUMO3;GUK1;ARHGDIA;STX1B;NRGN;SSU72;UBE2M;CDIP1;MLF2;EPN1;RAB11B;NAT8L;FAIM2;MAF1;PRKAR1B;EDF1;ATP6V0B;CLTB;FKBP8;NCDN;PLD3;CBX6;MAP1LC3A;CPLX2;BAD;C11orf68;MCRIP1;KLHDC3;LY6E;RHBDD2;PTMS;MAPK8IP1;SNCB;SYN1;BAP1;KLC2;HPCAL4;CDK5R2;PPP1R9B;PIN1;SLC17A7;CADM3;BSG;UBXN6;DNM1;FXYD7;PRRT1;PTPRN;C1QTNF4;TPPP;KIF3C;SCAMP5;NCS1;APBB1;H1-10;ADAP1;MAPRE3;GNB2;MBOAT7;RNF208;ENTPD6;JUND;DMTN;METTL26;MAPK8IP2;RUNDC3A;CLSTN3;RIMS3;TMEM59L;SYNGR1;AGAP3;KCTD17;GIT1;NUDCD3;SYNPO;TNPO2;GRK2;TEF;DLG4;REEP2;PRR36;SEMA6B;NDUFS7;FBXO44;UBQLN4;CAMK2B;CA11;ATP6V0A1;SGTA;CHMP1A;CXXC5;CAMKV;DUSP8;MAST3;MAPK8IP3;ELK1;RANGAP1;NPTX1;RABL6;PNPLA6;EPHB6;RASD2;NRXN2;SNPH;NSMF;DGKZ"
"6","pink","down",74,1,74,8722,"hexose metabolic process; regulation of glucose metabolic process; B cell homeostasis; monosaccharide metabolic process; reciprocal meiotic recombination; reciprocal homologous recombination; hexose catabolic process; homologous recombination; small molecule catabolic process; eye development; visual system development; sensory system development; peroxisome organization; monosaccharide catabolic process; positive regulation of neuron apoptotic process; mitochondrial fission; regulation of carbohydrate metabolic process; lymphocyte homeostasis; mononuclear cell differentiation; regulation of gluconeogenesis; immune response-activating cell surface receptor signaling pathway; carbohydrate biosynthetic process; glucose metabolic process; immune response-regulating cell surface receptor signaling pathway; meiosis I; meiosis I cell cycle process; organelle fission; sensory organ development; leukocyte homeostasis; leukocyte differentiation","0.349440965912647; 0.349440965912647; 0.349440965912647; 0.349440965912647; 0.349440965912647; 0.349440965912647; 0.349440965912647; 0.349440965912647; 0.349440965912647; 0.349440965912647; 0.349440965912647; 0.349440965912647; 0.349440965912647; 0.349440965912647; 0.381766804972133; 0.381766804972133; 0.381766804972133; 0.381766804972133; 0.381766804972133; 0.381766804972133; 0.381766804972133; 0.381766804972133; 0.382256459961894; 0.382256459961894; 0.382256459961894; 0.382256459961894; 0.382256459961894; 0.382256459961894; 0.382256459961894; 0.382256459961894","CHPT1;SEM1;ATP2C1;ABCD4;KANSL1L;C2orf88;NR3C1;DENND5B;GDAP1;ATF6;FUT9;PKNOX1;ZNF680;ADCY10;DNAJC9;PPM1E;RBM14-RBM4;PCGF3-AS1;ENSG00000269237;RFPL2;UBR2;BANP;SSBP2;TMEM135;SOS1;ASMER1;NAA16;UTP23;DUBR;ZNF273;ZNF692;P4HA1;ENSG00000224905;ENSG00000304681;BBOX1-AS1;ENSG00000273118;TNFSF13B;ENSG00000290046;KMT2E-AS1;ENSG00000286044;LINC02937;LINC01588;LINC02615;LINC02853;TTC28-AS1;GPR135;BAALC-AS1;ENSG00000297079;RGPD6;ENSG00000259868;JAZF1-AS1;KLRD1;LRRIQ1;ENSG00000302819;TET2-AS1;MIR2052HG;ENSG00000294497;GCNA;FAM95B1;ENSG00000306379;ENSG00000291293;DPH6-DT;LINC00159;HIBCH;WARS2-AS1;MSH4;SLC5A4-AS1;ENSG00000295954;LINC01030;SNX31;TSHR-AS1;ENSG00000286343;ENSG00000293321;ENSG00000305547"
"6","green","down",242,0.979757085020243,247,8722,"DNA-templated DNA replication; replication fork processing; RNA modification; DNA-templated DNA replication maintenance of fidelity; DNA conformation change; tRNA processing; tRNA modification; sphingolipid catabolic process; cytoskeleton-dependent intracellular transport; microtubule-based transport; intraciliary transport; non-motile cilium assembly; RNA methylation; interstrand cross-link repair; membrane lipid catabolic process; methylation; transport along microtubule; tRNA methylation; tRNA metabolic process; DNA geometric change; DNA synthesis involved in DNA repair; response to antibiotic; pentose metabolic process; rRNA methylation; embryonic eye morphogenesis; DNA replication; protein localization to cilium; membrane lipid metabolic process; tRNA wobble base modification; folic acid-containing compound metabolic process","0.609163535791185; 0.715738568861176; 0.73282535222566; 0.73282535222566; 0.896823417613218; 0.896823417613218; 0.896823417613218; 0.896823417613218; 0.896823417613218; 0.896823417613218; 0.896823417613218; 0.896823417613218; 0.896823417613218; 0.896823417613218; 0.896823417613218; 0.926043574447576; 0.926043574447576; 0.926043574447576; 0.926043574447576; 0.926043574447576; 0.926043574447576; 0.926043574447576; 0.999839625567313; 0.999839625567313; 0.999839625567313; 0.999839625567313; 0.999839625567313; 0.999839625567313; 0.999839625567313; 0.999839625567313","TRIM33;DDHD1;APBB2;NLN;SECISBP2;ENSG00000286736;EVA1C;GOLGA8A;CYREN;TARS3;FRMD6;ENSG00000230074;METTL6;CYRIB;NEXMIF;RNF24;WSB1;EPM2A-DT;GAPVD1;USP2-AS1;RCOR3;IQCK;SYTL2;PARN;HSD17B4;ZMAT1;UNC80;GSAP;HGSNAT;ZZZ3;ZC3H6;TRAPPC9;FAM228B;PPM1H;USP15;VEZT;PARG;LUC7L;PRDM5;COA1;GOLM2;JAK1;RLF;MAD2L1-DT;BORCS5;PIGG;ALG11;RSRC1;ARMH3;SVIL-AS1;IBTK;TAF1;VPS45;SLAIN2;LINC01376;SPATA7;CHD6;RUFY2;GK5;NOXA1;DPH6;BTAF1;TBC1D22A;RNF13;PIAS2;CRYL1;RGS2-AS1;CA5B;FBXL4;RFLNA;FANCM;AGTPBP1;USP48;ANKRD13C;SCFD1;PREP;NUTM2B-AS1;ZNF280D;TAGAP-AS1;MTFMT;REV3L;B3GAT1-DT;FAR2;GNAO1-DT;KATNBL1;TTC21A;AUH;UPF3A;DDX10;ATG5;ABCA5;TTC8;FBXO22;GPATCH2;PTPN12;IFT88;ENSG00000275297;TRPC1;AGO4;ENSG00000242588;ELP2;MICU2;BDH1;ABHD18;CCDC91;GOLGA8B;MTF2;HULC;NAALADL2;PLPP1;MROH8;DYNC2LI1;LINC00342;GMDS-DT;PHKB;TDRD3;RPS6KA3;KLHDC1;NMD3;MAP4K3-DT;NFX1;COL19A1;COL28A1;NSUN3;RFX3-DT;SLC12A2-DT;ZNF133;ENSG00000271727;IFT172;MSH3;PIGL;VPS8;ATR;ANKRD7;SEC22A;FAM135A;METTL15;NSMAF;MTR;ENSG00000296299;CCDC191;FAM27C;ENSG00000286458;MIPEP;ARRDC3-AS1;UBAC2;ZNF248;DNAAF9;NECTIN3-AS1;KLHL32;TBC1D32;POLA1;TTC13;ATG10;ENSG00000291207;LINC02774;PEX3;MANBA;VPS54;PRSS23-AS1;GLMN;ICA1;FRMD6-AS2;ENSG00000223665;TTC39C;FNBP4;ENSG00000283782;ZRANB3;SUMF1;TMEM241;ZGRF1;GAS2;DDHD1-DT;SLC49A4;MTHFD1L;SLC38A9;ENSG00000259336;CFAP221;ATAD2B;AMY2B;PDE7A;CENATAC;ABCA10;CENPP;MAILR;ENSG00000285679;ENSG00000255910;FGGY;ENSG00000275119;WRN;NUBPL;CDK8;TSEN2;SYNM-AS1;TPK1;INVS;KIAA1328;LINC02449;TASP1;TARBP1;BICDL1;INTS6L;ENSG00000268797;LRRC28;LINC02210-CRHR1;ENSG00000232006;TMEM67;FIRRM;SLC13A3;CXXC4-AS1;ANKRD17-DT;GABRA6;ENSG00000286084;METTL24;COPB2-DT;RBM4;FBN1;XYLB;ENSG00000226310;LINC00680;ZMIZ1-AS1;ENSG00000269707;ARSG;PLPPR5-AS1;ENSG00000286924;ORC2;ENSG00000288036;ENSG00000258561;ENSG00000294293;STAG3L5P-PVRIG2P-PILRB;RNF217-AS1;KANSL1L-AS1;ENSG00000226266;CHSY3-AS1;LINC03138;ENSG00000302260;MYO5C;STEAP2-AS1;ENSG00000283415;ENSG00000229727;CABCOCO1;FSIP2-AS1"
