"cluster","module","up_or_down","overlap_n","overlap_ratio","n_module_gene","n_universe_gene","GO","GO_padj","gene_use"
"6","black","up",118,0.907692307692308,130,8722,"synaptic membrane; neuron to neuron synapse; presynapse; postsynaptic density; asymmetric synapse; postsynaptic specialization; excitatory synapse; NuRD complex; CHD-type complex; intermediate filament; monoatomic ion channel complex; postsynaptic density membrane; cell cortex; postsynaptic density, intracellular component; transmembrane transporter complex; postsynaptic specialization, intracellular component; transporter complex; presynaptic active zone cytoplasmic component; postsynaptic specialization membrane; parallel fiber to Purkinje cell synapse; postsynaptic cytosol; intermediate filament cytoskeleton; presynaptic cytosol; cell surface; chloride channel complex; dendrite; dendritic tree; histone deacetylase complex; dendritic spine; neuron spine","0.0883283111383109; 0.0883283111383109; 0.0883283111383109; 0.0883283111383109; 0.0972749026362384; 0.11513419411882; 0.186435047899451; 0.186435047899451; 0.186435047899451; 0.186435047899451; 0.188291295864463; 0.208430795039172; 0.216104096660241; 0.216104096660241; 0.219336781906517; 0.26943874552401; 0.26943874552401; 0.283404110489052; 0.284558264978865; 0.284558264978865; 0.300372596306225; 0.326292309486409; 0.331232941044412; 0.339596710661777; 0.339596710661777; 0.339596710661777; 0.339596710661777; 0.339596710661777; 0.339596710661777; 0.339596710661777","GFAP;EGR3;GPX3;MT-RNR1;LY6H;MT-ATP8;ENSG00000294557;MT-RNR2;NECAB3;EHBP1L1;PPP1CA;GABRD;KCNS1;MED16;NPTXR;NDUFV1;EGFL7;GAMT;CHST1;MRPL28;MLST8;SOWAHA;PHYHIP;PYGB;POLR2A;WDR13;DNAJB2;PLPPR2;UBE2Z;LINC00115;MT-ND5;FBXW5;PRKCG;GNA11;MT-CO2;CAMK2A;STK11;RIMS4;BOP1;MT-CO1;MT-ND4L;PSD;ZBTB7A;CRIP2;CYP46A1;MBD3;RTN2;BRSK1;SNHG25;CRLF1;MT-TF;MATK;AGAP2;SYT12;R3HDM4;SPTBN2;MT-CYB;PDZD4;PPFIA3;BAIAP2;CASKIN1;ADGRB2;RNF40;ADGRL1;PFKL;ARFGAP1;YJEFN3;GRIN1;SCNN1D;MRPL41;ASIC1;MT-CO3;SMG5;TMEM222;CACNG8;LRFN4;GOLGA7B;BRD4;GALNT9;MT-ND3;TMEM240;MT-ND1;CLIP2;ABTB1;MT-ND2;SHC2;EEF1D;MT-ND4;GRIPAP1;PDE2A;ARFRP1;TMEM63B;ZER1;ENSG00000280441;CLCN7;CMIP;CABP1;PNCK;HDAC10;KIFC2;INTS1;PLEC;KCNQ2;PER1;TRMT1;GPC1;NISCH;DPP7;BRSK2;MIB2;MVD;LTBP3;CRTC1;PIGQ;MAPK11;CHD5;MT-ATP6;LGI4"
"6","red","up",153,1,153,8722,"presynapse; cell body; clathrin-coated vesicle membrane; neuronal cell body; synaptic vesicle; transport vesicle; axon; exocytic vesicle; glutamatergic synapse; dendrite; dendritic tree; endocytic vesicle membrane; coated vesicle membrane; clathrin vesicle coat; transport vesicle membrane; vacuolar membrane; lysosomal membrane; lytic vacuole membrane; distal axon; perikaryon; synaptic vesicle membrane; exocytic vesicle membrane; endocytic vesicle; postsynaptic density; neuron to neuron synapse; asymmetric synapse; clathrin-coated vesicle; clathrin coat; main axon; postsynaptic specialization","4.68217423908675e-07; 0.000201854092842885; 0.000367702631069554; 0.000866076441041447; 0.000932585028028859; 0.000932585028028859; 0.000932585028028859; 0.000932585028028859; 0.000932585028028859; 0.00119826735171874; 0.00119826735171874; 0.00126514346234527; 0.00129746532930335; 0.00145930656953933; 0.00155512591853873; 0.00185374061511987; 0.00192645151991622; 0.00192645151991622; 0.00232183323431791; 0.0027234388499021; 0.00332665673039529; 0.00332665673039529; 0.00332665673039529; 0.00332665673039529; 0.00402326975234997; 0.00476128292091223; 0.00476128292091223; 0.00551417381752735; 0.00647072068470948; 0.00671568396082742","SH3BGRL3;CLU;ENO1;RNF187;GPX4;MAP1B;TPI1;MT3;CCDC85B;CD81;SELENOW;THY1;CAPNS1;GNG3;PEA15;EEF1A2;B4GAT1;CKB;SCN2B;HSP90AB1;NDUFB7;RABAC1;SCN1B;AP2S1;TMEM130;DDN;ARHGDIG;CEND1;ATP5F1D;BBLN;OTUB1;NBL1;TUBB4A;RASD1;AP2M1;ENO2;MAPK3;ATP6V0D1;UBA52;STUB1;CNIH2;TSPYL1;GRINA;YPEL3;PPP2R1A;AP1S1;CTXN1;SUMO3;GUK1;ARHGDIA;STX1B;NRGN;SSU72;UBE2M;CDIP1;MLF2;EPN1;RAB11B;NAT8L;FAIM2;MAF1;PRKAR1B;EDF1;ATP6V0B;CLTB;FKBP8;NCDN;PLD3;CBX6;MAP1LC3A;CPLX2;BAD;C11orf68;MCRIP1;KLHDC3;LY6E;RHBDD2;PTMS;MAPK8IP1;SNCB;SYN1;BAP1;KLC2;HPCAL4;CDK5R2;PPP1R9B;PIN1;SLC17A7;CADM3;BSG;UBXN6;DNM1;FXYD7;PRRT1;PTPRN;C1QTNF4;TPPP;KIF3C;SCAMP5;NCS1;APBB1;H1-10;ADAP1;MAPRE3;GNB2;MBOAT7;RNF208;ENTPD6;JUND;DMTN;METTL26;MAPK8IP2;RUNDC3A;CLSTN3;RIMS3;TMEM59L;SYNGR1;AGAP3;KCTD17;GIT1;NUDCD3;SYNPO;TNPO2;GRK2;TEF;DLG4;REEP2;PRR36;SEMA6B;NDUFS7;FBXO44;UBQLN4;CAMK2B;CA11;ATP6V0A1;SGTA;CHMP1A;CXXC5;CAMKV;DUSP8;MAST3;MAPK8IP3;ELK1;RANGAP1;NPTX1;RABL6;PNPLA6;EPHB6;RASD2;NRXN2;SNPH;NSMF;DGKZ"
"6","pink","down",74,1,74,8722,"peroxisomal membrane; microbody membrane; peroxisome; microbody; protein acetyltransferase complex; acetyltransferase complex; NSL complex; synaptonemal complex; synaptonemal structure; astrocyte projection; integrator complex; proteasome regulatory particle; proteasome accessory complex; GTPase complex; transcription regulator complex; glial cell projection; Golgi membrane; ATPase dependent transmembrane transport complex; protein folding chaperone complex; condensed nuclear chromosome; H4 histone acetyltransferase complex; small-subunit processome; cis-Golgi network; lipid droplet; trans-Golgi network; Golgi cisterna membrane; proteasome complex; preribosome; endoplasmic reticulum protein-containing complex; nuclear pore","0.043895279799925; 0.043895279799925; 0.0996221817208583; 0.0996221817208583; 0.536437821432317; 0.536437821432317; 0.536437821432317; 0.536437821432317; 0.536437821432317; 0.536437821432317; 0.536437821432317; 0.552670506727379; 0.552670506727379; 0.552670506727379; 0.552670506727379; 0.552670506727379; 0.552670506727379; 0.552670506727379; 0.552670506727379; 0.552670506727379; 0.634783980871515; 0.698547889770353; 0.698547889770353; 0.698547889770353; 0.698547889770353; 0.707967393339522; 0.721676109234135; 0.721676109234135; 0.721676109234135; 0.721676109234135","CHPT1;SEM1;ATP2C1;ABCD4;KANSL1L;C2orf88;NR3C1;DENND5B;GDAP1;ATF6;FUT9;PKNOX1;ZNF680;ADCY10;DNAJC9;PPM1E;RBM14-RBM4;PCGF3-AS1;ENSG00000269237;RFPL2;UBR2;BANP;SSBP2;TMEM135;SOS1;ASMER1;NAA16;UTP23;DUBR;ZNF273;ZNF692;P4HA1;ENSG00000224905;ENSG00000304681;BBOX1-AS1;ENSG00000273118;TNFSF13B;ENSG00000290046;KMT2E-AS1;ENSG00000286044;LINC02937;LINC01588;LINC02615;LINC02853;TTC28-AS1;GPR135;BAALC-AS1;ENSG00000297079;RGPD6;ENSG00000259868;JAZF1-AS1;KLRD1;LRRIQ1;ENSG00000302819;TET2-AS1;MIR2052HG;ENSG00000294497;GCNA;FAM95B1;ENSG00000306379;ENSG00000291293;DPH6-DT;LINC00159;HIBCH;WARS2-AS1;MSH4;SLC5A4-AS1;ENSG00000295954;LINC01030;SNX31;TSHR-AS1;ENSG00000286343;ENSG00000293321;ENSG00000305547"
"6","green","down",242,0.979757085020243,247,8722,"intraciliary transport particle; ciliary transition zone; cilium; manchette; Golgi cis cisterna; axoneme; intraciliary transport particle B; ciliary plasm; exon-exon junction complex; ciliary tip; replication fork; endoribonuclease complex; endonuclease complex; sperm flagellum; nuclear replication fork; cis-Golgi network; peroxisomal membrane; microbody membrane; ciliary basal body; vesicle tethering complex; collagen trimer; 9+2 motile cilium; mitochondrial intermembrane space; Golgi cisterna membrane; photoreceptor connecting cilium; endoplasmic reticulum lumen; motile cilium; microtubule organizing center; plasma membrane bounded cell projection cytoplasm; organelle envelope lumen","0.94380347158958; 0.94380347158958; 0.94380347158958; 0.94380347158958; 0.94380347158958; 0.94380347158958; 0.94380347158958; 0.94380347158958; 0.94380347158958; 0.94380347158958; 0.94380347158958; 0.948480473002673; 0.948480473002673; 0.948480473002673; 0.948480473002673; 0.948480473002673; 0.948480473002673; 0.948480473002673; 0.948480473002673; 0.948480473002673; 0.948480473002673; 0.948480473002673; 0.948480473002673; 0.955934055088078; 0.999975964459774; 0.999975964459774; 0.999975964459774; 0.999975964459774; 0.999975964459774; 0.999975964459774","TRIM33;DDHD1;APBB2;NLN;SECISBP2;ENSG00000286736;EVA1C;GOLGA8A;CYREN;TARS3;FRMD6;ENSG00000230074;METTL6;CYRIB;NEXMIF;RNF24;WSB1;EPM2A-DT;GAPVD1;USP2-AS1;RCOR3;IQCK;SYTL2;PARN;HSD17B4;ZMAT1;UNC80;GSAP;HGSNAT;ZZZ3;ZC3H6;TRAPPC9;FAM228B;PPM1H;USP15;VEZT;PARG;LUC7L;PRDM5;COA1;GOLM2;JAK1;RLF;MAD2L1-DT;BORCS5;PIGG;ALG11;RSRC1;ARMH3;SVIL-AS1;IBTK;TAF1;VPS45;SLAIN2;LINC01376;SPATA7;CHD6;RUFY2;GK5;NOXA1;DPH6;BTAF1;TBC1D22A;RNF13;PIAS2;CRYL1;RGS2-AS1;CA5B;FBXL4;RFLNA;FANCM;AGTPBP1;USP48;ANKRD13C;SCFD1;PREP;NUTM2B-AS1;ZNF280D;TAGAP-AS1;MTFMT;REV3L;B3GAT1-DT;FAR2;GNAO1-DT;KATNBL1;TTC21A;AUH;UPF3A;DDX10;ATG5;ABCA5;TTC8;FBXO22;GPATCH2;PTPN12;IFT88;ENSG00000275297;TRPC1;AGO4;ENSG00000242588;ELP2;MICU2;BDH1;ABHD18;CCDC91;GOLGA8B;MTF2;HULC;NAALADL2;PLPP1;MROH8;DYNC2LI1;LINC00342;GMDS-DT;PHKB;TDRD3;RPS6KA3;KLHDC1;NMD3;MAP4K3-DT;NFX1;COL19A1;COL28A1;NSUN3;RFX3-DT;SLC12A2-DT;ZNF133;ENSG00000271727;IFT172;MSH3;PIGL;VPS8;ATR;ANKRD7;SEC22A;FAM135A;METTL15;NSMAF;MTR;ENSG00000296299;CCDC191;FAM27C;ENSG00000286458;MIPEP;ARRDC3-AS1;UBAC2;ZNF248;DNAAF9;NECTIN3-AS1;KLHL32;TBC1D32;POLA1;TTC13;ATG10;ENSG00000291207;LINC02774;PEX3;MANBA;VPS54;PRSS23-AS1;GLMN;ICA1;FRMD6-AS2;ENSG00000223665;TTC39C;FNBP4;ENSG00000283782;ZRANB3;SUMF1;TMEM241;ZGRF1;GAS2;DDHD1-DT;SLC49A4;MTHFD1L;SLC38A9;ENSG00000259336;CFAP221;ATAD2B;AMY2B;PDE7A;CENATAC;ABCA10;CENPP;MAILR;ENSG00000285679;ENSG00000255910;FGGY;ENSG00000275119;WRN;NUBPL;CDK8;TSEN2;SYNM-AS1;TPK1;INVS;KIAA1328;LINC02449;TASP1;TARBP1;BICDL1;INTS6L;ENSG00000268797;LRRC28;LINC02210-CRHR1;ENSG00000232006;TMEM67;FIRRM;SLC13A3;CXXC4-AS1;ANKRD17-DT;GABRA6;ENSG00000286084;METTL24;COPB2-DT;RBM4;FBN1;XYLB;ENSG00000226310;LINC00680;ZMIZ1-AS1;ENSG00000269707;ARSG;PLPPR5-AS1;ENSG00000286924;ORC2;ENSG00000288036;ENSG00000258561;ENSG00000294293;STAG3L5P-PVRIG2P-PILRB;RNF217-AS1;KANSL1L-AS1;ENSG00000226266;CHSY3-AS1;LINC03138;ENSG00000302260;MYO5C;STEAP2-AS1;ENSG00000283415;ENSG00000229727;CABCOCO1;FSIP2-AS1"
