"gene","avg_log2FC","p_val_adj"
"ENSG00000278254",6.0525882830097,1.14919950818199e-19
"LHFPL3",5.47082218314455,6.16016312777684e-48
"SNX22",5.46836472874113,5.01467367761638e-06
"VCAN",4.83948139141441,9.54126609972799e-33
"ENSG00000287550",4.7444438087173,0.000808461834677852
"TNR",4.63832522368858,1.05169691677082e-24
"PTPRZ1",4.56988349106349,7.59133831711002e-21
"MEGF11",4.5452608513185,5.19376371431481e-06
"PCDH15",4.54439382780595,7.15074661382082e-20
"PLPP4",4.50393957253368,0.00120946646882237
"LINC02930",4.47604101334021,7.3268305603141e-05
"COL9A1",4.46695889660139,0.0172801180184176
"STK32A",4.27596631682237,0.00417037033878988
"GSG1L",4.24948059893028,7.82215626077849e-05
"NXPH1",4.12302533042213,1.31854153688425e-10
"ENSG00000298352",4.1078158136491,0.00356333834774439
"ENSG00000299691",4.06306357153108,0.00848113251185955
"MIR3681HG",4.03601475669878,0.0221732861432372
"LUZP2",3.83548040468761,5.85953649290614e-06
"LRRC4C",3.79996939052081,1.56201705080892e-30
"CA10",3.78822645796638,5.30852069439313e-08
"SLC35F1",3.77911391405545,4.52377494822029e-26
"ATP13A4",3.73955939726645,0.0150477587437079
"BRINP3",3.68231579466288,8.21868010675639e-10
"SORCS3",3.58479220674302,0.000321828255191744
"GALNT13",3.56616748459775,1.48496540366768e-13
"DSCAM",3.56254935224889,2.06702822913734e-21
"SMOC1",3.46698051015014,5.12887023006877e-07
"NLGN4X",3.36387748451792,3.19469176125268e-05
"OLIG1",3.34900914906007,0.0175369665206287
"GRIK1",3.34791882257794,6.22159562874702e-05
"CSMD3",3.09723486725524,8.63198640818937e-12
"SHISA9",2.9800109937871,0.00267295363725557
"NRCAM",2.93759345421743,9.94284402322392e-10
"DPP6",2.93304099751872,4.3921164533603e-10
"TENM1",2.92729274727744,0.000182227280656724
"KCND2",2.92116946970578,1.65957257719081e-12
"DCC",2.91240703834935,2.94199712186137e-05
"CHL1",2.87859259606751,3.25221299711734e-08
"XYLT1",2.85709372413705,0.000110844270242719
"LRRC7",2.83399250952306,6.51237082658123e-14
"SGCZ",2.80245068413704,0.000412691202354258
"NLGN1",2.78670815606483,2.62860976220276e-16
"LRRTM4",2.7637244282194,4.85140911056532e-16
"DGKG",2.73924022894233,0.00031921163145741
"ENSG00000285755",2.72732267483065,0.00441511329579479
"ASTN1",2.63051254530815,0.017664693749035
"CNTN3",2.62000502877186,0.029574998850779
"OPCML",2.57615533331937,5.49037793748417e-15
"PCDH7",2.54397835469762,1.80476447511032e-11
"PDZRN4",2.53660813553272,1.43597808089536e-10
"NRXN1",2.51318649153582,5.04226089183668e-19
"MDGA2",2.49712288887183,1.64819493877967e-08
"GRIK2",2.49328349975047,0.000191276097126418
"CDH20",2.46476349034535,0.000218181316590834
"CNTNAP5",2.46315429122586,0.00189529641150148
"GRM7",2.43936582755695,0.000287057862287987
"LRRTM3",2.43918254513297,0.00339437167403344
"MMP16",2.43763787728837,2.31184015310627e-07
"SOX6",2.34078552668314,0.00126954870528075
"ENSG00000286446",2.28662128848831,6.92200899665253e-05
"SNTG1",2.2805019845373,4.06410031347744e-07
"CSMD1",2.22941378364598,1.1918643788471e-15
"RGS7",2.17053654660482,0.0158643676057398
"LRP1B",2.16839186865945,3.70847767350281e-16
"NCAM2",2.14157417408578,8.99793656631818e-11
"SCD5",2.12093099690894,0.029490110764175
"NTM",2.11691845281094,7.76395124160073e-07
"CHST11",2.10161199703438,5.45238861770096e-05
"ERBB4",2.08220814508072,2.88612258206986e-08
"GRID2",2.08108121211817,7.76156262268776e-09
"FGF14",2.06860624075886,3.30679376324479e-06
"FGF12",2.00280088199441,0.000262360367178441
"CADM2",1.98464921333478,1.34719770832211e-16
"LSAMP",1.9574123545135,7.03425984050623e-15
"NPAS3",1.91215930677052,6.55507869681693e-05
"PCDH9",1.85260490226758,5.82974475407852e-20
"NOVA1",1.79074109053853,0.000181206683560268
"CNTN1",1.78164195944482,0.000303162185087243
"KCNIP4",1.7660976770273,9.82600492232011e-13
"IL1RAPL1",1.71852582423455,4.30807776692173e-08
"ADGRB3",1.44007952260615,0.000186959117506364
"ZFPM2",1.39500601332853,3.51889950847209e-05
"CTNNA2",1.24176071633185,0.00694875149280357
"NALF1",1.22914689937469,0.000126934972969362
"HERC2P3",0.868139576381019,0.015923751101071
