"signature","feature","gene_set","n_gene","agg","level","rho","p_val","n","herv_pct","gene_set_pct","p_adj"
1,"MER41-13q13.3","PROSER1",1,"mean","donor",-0.0479757085020243,0.771795339223596,39,0.0632719803237925,0.0749749993243061,0.771795339223596
2,"MER41-13q13.3","NHLRC3",1,"mean","donor",0.491497975708502,0.00148546003594809,39,0.0632719803237925,0.224492553852807,0.00148546003594809
