"module","trait","cor","n_gene","hub_gene","GO","GO_padj"
"blue","herv_HERVK9.int; herv_HERVL.int; herv_HERVH.int; herv_HERV17.int; herv_HERVK.int; herv_HERV3.int; herv_HERVK14.int; herv_HERVK22.int; herv_HERVK3.int; herv_HERVK13.int; AD_binary; herv_HERVK11.int; herv_HERVE.int; herv_HERV.Fc1.int","-0.105; -0.101; -0.094; -0.082; -0.069; -0.054; -0.042; -0.029; -0.026; -0.023; -0.019; 0.012; -0.01; NA",185,"MT-RNR2; MT-CO2; MT-CO3; MT-ND3; MT-ND4; MT-CO1; MT-CYB; MT-ATP6; MT-ND2; MT-ND1; MT-RNR1; SYT1; CADM2; KCNIP4; RBFOX1; LSAMP; GRIN1; NRXN1; CNTNAP2; PTPRD; CSMD1; NRXN3; MT-ND5; NRG3; OPCML; ANKS1B; NALF1; PLCB1; MT-ND4L; NRGN","cytoplasmic translation; monoatomic cation transmembrane transport; monoatomic ion transmembrane transport; translation; monoatomic cation transport; inorganic ion transmembrane transport; inorganic cation transmembrane transport; monoatomic ion transport; proton transmembrane transport; transmembrane transport; modulation of chemical synaptic transmission; regulation of trans-synaptic signaling; glutamate receptor signaling pathway; ribosomal small subunit biogenesis; synapse organization; ligand-gated ion channel signaling pathway; chemical synaptic transmission; anterograde trans-synaptic signaling; substantia nigra development; purine nucleoside triphosphate metabolic process; neuron projection morphogenesis; trans-synaptic signaling; ribosome biogenesis; plasma membrane bounded cell projection morphogenesis; nucleoside triphosphate metabolic process; proton motive force-driven ATP synthesis; cell projection morphogenesis; generation of neurons; synaptic signaling; midbrain development","4.62864253123148e-13; 5.66128478746274e-05; 7.84770830212634e-05; 7.84770830212634e-05; 7.84770830212634e-05; 8.54275852770174e-05; 0.000116396754617462; 0.000200008816757174; 0.00123271367552289; 0.00134595616781038; 0.00154254612678713; 0.00154254612678713; 0.00168267579287319; 0.00168267579287319; 0.00480037300059846; 0.00572193995229214; 0.00577318690620005; 0.00577318690620005; 0.00597399330065875; 0.00597399330065875; 0.00597399330065875; 0.00597399330065875; 0.00807053042484133; 0.0091668499984199; 0.0091668499984199; 0.0091668499984199; 0.00918534839308198; 0.0106681621811936; 0.0109597946133772; 0.0114043512934228"
"turquoise","herv_HERVK9.int; herv_HERVL.int; herv_HERV17.int; AD_binary; herv_HERVK.int; herv_HERV3.int; herv_HERVK22.int; herv_HERVK14.int; herv_HERVK3.int; herv_HERVK13.int; herv_HERVE.int; herv_HERVH.int; herv_HERVK11.int; herv_HERV.Fc1.int","0.145; 0.14; 0.121; 0.109; 0.094; 0.088; 0.067; 0.059; 0.043; 0.04; 0.031; 0.02; -0.017; NA",503,"ABR; TBC1D22A; MALAT1; RAPGEF1; INPP5D; SNX29; PREX1; RIN3; TTC7A; TNS3; CMIP; ZNF710; PLCG2; CUX1; RYR1; DOCK2; GNG7; LYN; RNF213; PACSIN2; RAB31; KCNQ1; CTBP2; WDFY4; ALOX5; ARRB1; MTHFD1L; FGD2; MYO1F; TRAPPC9","regulation of wound healing; regulation of coagulation; organophosphate catabolic process; purine ribonucleotide catabolic process; response to amino acid starvation; purine nucleotide catabolic process; ribonucleotide catabolic process; regulation of response to wounding; neutral amino acid transport; negative regulation of wound healing; coagulation; regulation of blood coagulation; chemokine-mediated signaling pathway; regulation of hemostasis; nucleoside diphosphate catabolic process; purine-containing compound catabolic process; cellular response to amino acid starvation; regulation of dendrite development; response to starvation; nucleoside phosphate catabolic process; glycolytic process; pyridine nucleotide catabolic process; ADP catabolic process; pyridine-containing compound catabolic process; nucleotide catabolic process; positive regulation of substrate adhesion-dependent cell spreading; purine nucleoside diphosphate catabolic process; purine ribonucleoside diphosphate catabolic process; ADP metabolic process; nucleoside diphosphate metabolic process","0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811; 0.863330634243811"
"brown","herv_HERVK9.int; herv_HERVL.int; herv_HERVH.int; herv_HERV17.int; herv_HERVK.int; herv_HERV3.int; herv_HERVK22.int; herv_HERVK14.int; herv_HERVK3.int; herv_HERVE.int; herv_HERVK13.int; herv_HERVK11.int; AD_binary; herv_HERV.Fc1.int","0.143; 0.133; 0.111; 0.109; 0.105; 0.072; 0.045; 0.037; 0.037; 0.036; 0.028; 0.002; 0.001; NA",392,"FRMD4A; CSGALNACT1; ELMO1; ARHGAP22; LRMDA; SFMBT2; ABCC4; LDLRAD4; ANKRD44; DOCK4; ADAM28; SORL1; TBXAS1; ARHGAP24; SRGAP2; DOCK8; MEF2A; HS3ST4; ENSG00000287684; MAML3; EPB41L2; ST6GALNAC3; PALD1; ATP8B4; ZFHX3; IGSF21; GALNT2; FOXN3; PLXDC2; FAM149A","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; phosphatidylinositol 3-kinase/protein kinase B signal transduction; regulation of leukocyte apoptotic process; negative regulation of leukocyte apoptotic process; positive regulation of cell migration; leukocyte apoptotic process; cellular response to oxygen-containing compound; positive regulation of cell motility; positive regulation of locomotion; regulation of locomotion; connective tissue development; regulation of cell migration; regulation of epidermal cell differentiation; cell migration; response to oxygen-containing compound; regulation of cell motility; regulation of amyloid-beta formation; regulation of epidermis development; muscle cell migration; cell motility; cholesterol homeostasis; sterol homeostasis; positive regulation of leukocyte proliferation; positive regulation of lymphocyte proliferation; lipid biosynthetic process; regulation of amide metabolic process; amyloid-beta formation; regulation of vascular associated smooth muscle cell proliferation; vascular associated smooth muscle cell proliferation","0.0111949682048685; 0.018801632407248; 0.0856719655016068; 0.10019010863709; 0.184397756513594; 0.32523424495273; 0.32523424495273; 0.32523424495273; 0.32523424495273; 0.341875799042966; 0.341875799042966; 0.341875799042966; 0.341875799042966; 0.341875799042966; 0.341875799042966; 0.355899232534413; 0.355899232534413; 0.355899232534413; 0.37979801774774; 0.37979801774774; 0.37979801774774; 0.37979801774774; 0.37979801774774; 0.388134634009055; 0.388134634009055; 0.388134634009055; 0.388134634009055; 0.388134634009055; 0.388134634009055; 0.388134634009055"
"green","herv_HERVL.int; herv_HERVK9.int; herv_HERV17.int; herv_HERVK22.int; herv_HERV3.int; herv_HERVK14.int; AD_binary; herv_HERVK.int; herv_HERVH.int; herv_HERVK3.int; herv_HERVK13.int; herv_HERVK11.int; herv_HERVE.int; herv_HERV.Fc1.int","0.127; 0.116; 0.113; 0.078; 0.067; 0.064; 0.062; 0.053; 0.053; 0.039; 0.035; -0.022; 0.009; NA",232,"SH3RF3; CHST11; PTPRE; ETV6; TBC1D14; ARHGAP26; DENND3; LIMK2; GRB2; BACH1; NCK2; PTPN2; RBM47; RUNX1; ADGRE2; IL4R; ZFAND3; PIK3AP1; TMEM163; ATP11A; GOLGA4; HIVEP3; SLC11A1; HCK; RNF149; PPARD; ACER3; SPATA6; ACSL1; IL17RA","cytokine-mediated signaling pathway; glycoprotein biosynthetic process; negative regulation of leukocyte apoptotic process; rRNA processing; ribosome biogenesis; tRNA aminoacylation for protein translation; amino acid activation; tRNA aminoacylation; negative regulation of T cell differentiation; growth hormone receptor signaling pathway; interferon-mediated signaling pathway; response to cytokine; negative regulation of alpha-beta T cell activation; cellular response to growth hormone stimulus; glycoprotein metabolic process; negative regulation of CD4-positive, alpha-beta T cell differentiation; negative regulation of alpha-beta T cell differentiation; response to peptide; cell adhesion; negative regulation of lymphocyte differentiation; response to growth hormone; rRNA metabolic process; protein N-linked glycosylation via asparagine; regulation of endoplasmic reticulum unfolded protein response; cilium organization; ribonucleoprotein complex biogenesis; ensheathment of neurons; axon ensheathment; digestion; digestive system process","0.240624076622951; 0.240624076622951; 0.240624076622951; 0.240624076622951; 0.240624076622951; 0.243161193013773; 0.243161193013773; 0.243161193013773; 0.24622348819407; 0.24622348819407; 0.24622348819407; 0.24622348819407; 0.24622348819407; 0.24622348819407; 0.24622348819407; 0.24622348819407; 0.24622348819407; 0.24622348819407; 0.249012023656867; 0.249012023656867; 0.249012023656867; 0.264533855931168; 0.267718053012265; 0.267718053012265; 0.275551066899264; 0.287981383699969; 0.287981383699969; 0.287981383699969; 0.287981383699969; 0.287981383699969"
"red","herv_HERVK9.int; herv_HERVL.int; herv_HERV17.int; herv_HERVH.int; herv_HERVK.int; herv_HERVK22.int; herv_HERV3.int; herv_HERVK14.int; herv_HERVE.int; herv_HERVK3.int; AD_binary; herv_HERVK11.int; herv_HERVK13.int; herv_HERV.Fc1.int","0.12; 0.098; 0.083; 0.074; 0.069; 0.052; 0.048; 0.028; 0.021; 0.02; -0.019; -0.014; 0.004; NA",69,"RASGEF1C; ST6GAL1; CYFIP1; MCF2L; ENSG00000302619; TLN2; LRRK1; CACNA1D; APPL2; ENSG00000250604; TENM4; RTTN; CAPZB; NAV3; LINC02232; ZFPM2-AS1; PTPRB-AS1; GNB4; B3GNT5; ITGAX; SPNS2; STRBP; ENSG00000259124; MRC2; DSCAM; C12orf75; ATF7IP2; HTRA1; AP1B1; EVL","sphingolipid metabolic process; sphingolipid biosynthetic process; regulation of actin polymerization or depolymerization; regulation of actin filament length; membrane lipid metabolic process; cellular lipid metabolic process; membrane lipid biosynthetic process; positive regulation of cellular component biogenesis; positive regulation of cytoskeleton organization; regulation of cellular component size; regulation of cell projection assembly; regulation of plasma membrane bounded cell projection assembly; actin polymerization or depolymerization; bone development; regulation of myelination; sensory perception; regulation of anatomical structure size; regulation of cellular component biogenesis; nervous system process; ruffle assembly; lipid biosynthetic process; regulation of nervous system development; phagocytosis, engulfment; collagen metabolic process; lipid metabolic process; protein depolymerization; positive regulation of supramolecular fiber organization; regulation of actin filament organization; G protein-coupled receptor signaling pathway; positive regulation of cellular component organization","0.0819608528644798; 0.0819608528644798; 0.0819608528644798; 0.0819608528644798; 0.0862491737502773; 0.0862491737502773; 0.0862491737502773; 0.0862491737502773; 0.0862491737502773; 0.116550213784113; 0.116550213784113; 0.116550213784113; 0.123225277263809; 0.157758086125824; 0.157758086125824; 0.196918090051648; 0.196918090051648; 0.196918090051648; 0.196918090051648; 0.198258118956151; 0.207352316804182; 0.207352316804182; 0.207352316804182; 0.207352316804182; 0.207352316804182; 0.207352316804182; 0.207352316804182; 0.211654946919619; 0.211654946919619; 0.223217450742435"
"yellow","herv_HERVK9.int; AD_binary; herv_HERVH.int; herv_HERVL.int; herv_HERV17.int; herv_HERVK22.int; herv_HERV3.int; herv_HERVK3.int; herv_HERVK.int; herv_HERVK14.int; herv_HERVK13.int; herv_HERVE.int; herv_HERVK11.int; herv_HERV.Fc1.int","0.135; 0.112; 0.11; 0.104; 0.09; 0.074; 0.067; 0.046; 0.041; 0.04; 0.018; 0.017; -0.006; NA",332,"P4HA1; HSPH1; SKAP2; HSPA1A; ABHD3; CYRIB; DDX5; TAB2; CHORDC1; CPED1; HERC4; TBC1D5; PTGES3; RB1; HSP90AA1; RUBCNL; TGFBR1; ANKRD17; ATP2C1; NIPBL; SNAP23; SHOC1; ZC3HAV1; NEDD4L; MGAT4A; PTPRC; MBNL1; LCP1; PAG1; FCGBP","protein folding; protein maturation; chaperone-mediated protein folding; 'de novo' protein folding; protein refolding; 'de novo' post-translational protein folding; defense response to bacterium; immune effector process; antigen processing and presentation of peptide antigen via MHC class I; response to biotic stimulus; positive regulation of defense response; response to external biotic stimulus; response to other organism; chaperone cofactor-dependent protein refolding; response to bacterium; positive regulation of immune response; protein stabilization; positive regulation of immune system process; regulation of protein stability; immune response-regulating signaling pathway; protein folding in endoplasmic reticulum; regulation of apoptotic process; innate immune response; regulation of immune response; pattern recognition receptor signaling pathway; antigen processing and presentation of peptide antigen; regulation of programmed cell death; regulation of defense response; positive regulation of response to biotic stimulus; defense response to other organism","2.69913637451852e-13; 4.25023556931327e-09; 5.08493914622639e-08; 1.53588139628904e-05; 2.65683209058218e-05; 3.79172089540791e-05; 0.000459742036618885; 0.000747251187848581; 0.000747251187848581; 0.00117317093137347; 0.00123989689639698; 0.00123989689639698; 0.00123989689639698; 0.001806594721655; 0.00190571512029997; 0.00200834902577405; 0.00231235236300536; 0.00284598631266096; 0.00288991299888325; 0.00404642156069014; 0.00439290160878798; 0.00439290160878798; 0.00516990511206806; 0.00524182189054366; 0.00524182189054366; 0.00524182189054366; 0.00524182189054366; 0.00524182189054366; 0.00566008559787715; 0.00566008559787715"
"black","herv_HERVH.int; herv_HERVK9.int; herv_HERVL.int; herv_HERV17.int; herv_HERVK14.int; herv_HERVK22.int; herv_HERVK.int; herv_HERV3.int; herv_HERVK3.int; herv_HERVK13.int; herv_HERVE.int; herv_HERVK11.int; AD_binary; herv_HERV.Fc1.int","0.129; 0.103; 0.095; 0.083; 0.048; 0.046; 0.045; 0.038; 0.031; 0.014; 0.008; 0.006; -0.004; NA",119,"ENSG00000296425; ADAM7-AS1; FAM177B; TALAM1; HNRNPH1; ENSG00000288853; ABHD15-AS1; ENSG00000299754; ENSG00000309976; C1QC; DLEU7; CD74; SRGAP1; GPR34; ENSG00000296499; ENSG00000274441; FRMD4A-AS2; ENSG00000307379; ENSG00000295974; FRG1HP.1; ENSG00000228655; RASA1; LINC01410; DCAF6; RAB11A; LINC00513; HLA-DPA1; CELF2-AS1; ITM2B; ENTPD1-AS1","cytoplasmic translation; leukocyte mediated immunity; lymphocyte mediated immunity; innate immune response; regulation of immune response; positive regulation of immune response; defense response to symbiont; leukocyte proliferation; antigen processing and presentation of peptide antigen; T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell; antigen processing and presentation; regulation of lymphocyte proliferation; defense response; amyloid-beta clearance; regulation of mononuclear cell proliferation; positive regulation of lymphocyte proliferation; adaptive immune response; adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; positive regulation of T cell proliferation; positive regulation of mononuclear cell proliferation; response to type II interferon; defense response to other organism; antigen processing and presentation of endogenous antigen; regulation of leukocyte proliferation; regulation of leukocyte mediated immunity; immunoglobulin mediated immune response; B cell mediated immunity; positive regulation of immune effector process; positive regulation of leukocyte mediated immunity; positive regulation of leukocyte proliferation","0.00247119095883016; 0.00247119095883016; 0.00247119095883016; 0.00433735580569407; 0.00433735580569407; 0.00753593042647243; 0.00841087767303222; 0.00841087767303222; 0.00841087767303222; 0.00841087767303222; 0.00841087767303222; 0.00851958240747916; 0.00851958240747916; 0.00851958240747916; 0.00851958240747916; 0.00851958240747916; 0.00851958240747916; 0.00891433023048502; 0.00891433023048502; 0.00891433023048502; 0.00891433023048502; 0.00891433023048502; 0.00903469213691008; 0.00938847367917362; 0.00938847367917362; 0.00938847367917362; 0.00938847367917362; 0.00960904490572033; 0.00960904490572033; 0.011850827817456"
"pink","herv_HERVK9.int; herv_HERVL.int; herv_HERV17.int; herv_HERVH.int; herv_HERVK.int; herv_HERV3.int; herv_HERVK22.int; herv_HERVK14.int; herv_HERVK3.int; herv_HERVK13.int; herv_HERVE.int; herv_HERVK11.int; AD_binary; herv_HERV.Fc1.int","0.121; 0.117; 0.091; 0.089; 0.065; 0.061; 0.05; 0.044; 0.039; 0.026; 0.02; -0.011; -0.003; NA",51,"ANKS1A; TLR2; SUSD6; SP100; SIPA1L2; NUMB; PHC2; SPTLC2; MAP3K8; EPSTI1; SLA; BABAM2; FAM168A; SERPINB9; ITGA9; SUCLG2; SLC1A3; ARMH3; TBC1D16; PSTPIP2; SEC14L1; UBAC2; INTS10; AGO4; ENSG00000294543; WNT5A; IFI44L; SIRPB2; NUDT16-DT; SAMD9L","regulation of protein localization to plasma membrane; regulation of protein localization to cell periphery; amino acid biosynthetic process; regulation of protein localization to membrane; response to retinoic acid; positive regulation of protein localization to plasma membrane; carboxylic acid metabolic process; vascular process in circulatory system; oxoacid metabolic process; organic acid metabolic process; regulation of cellular localization; amino acid metabolic process; positive regulation of protein localization to cell periphery; inorganic ion homeostasis; regulation of protein localization; response to type I interferon; regulation of cytosolic calcium ion concentration; glomerular epithelium development; defense response; secondary metabolic process; non-proteinogenic amino acid metabolic process; positive regulation of protein localization to membrane; negative regulation of protein localization; glandular epithelial cell differentiation; olfactory bulb development; olfactory lobe development; retinoic acid receptor signaling pathway; alpha-amino acid biosynthetic process; negative regulation of cell junction assembly; defense response to symbiont","0.181687492229659; 0.23340256340972; 0.234571632290461; 0.234571632290461; 0.310920613553293; 0.347036884313217; 0.347036884313217; 0.347036884313217; 0.347036884313217; 0.347036884313217; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397; 0.370207460363397"
