"gene","avg_log2FC","p_val_adj"
"RTN1",1.02341116685276,0.000200776037655949
"ANK2",1.02116383701462,5.99234163226904e-19
"MT-RNR1",1.00340372962201,4.54368596631081e-25
"CKB",0.998469965297017,2.95838739607987e-05
"PRKAR1B",0.989440875878893,0.00150447058500603
"PTPRO",0.976199113776088,6.35442939779795e-06
"GDAP1",0.970284111311633,0.00109594155304385
"CHN1",0.955096100854129,2.26630027441658e-06
"ZNF91",0.944218201199573,6.57787927918933e-08
"PLEKHA5",0.932880729658081,2.51517799890509e-06
"CYFIP2",0.922735225106137,0.000492241568860064
"SFXN5",0.902776265334398,1.7942523362977e-05
"ZER1",0.883234439355534,0.0484617054886831
"CLSTN1",0.879173981099637,2.53479956960478e-05
"MRTFB",0.868246734140721,9.40011157469889e-05
"R3HDM1",0.845131732107173,3.52276148693934e-18
"NBEA",0.832281950326722,3.05763711142524e-17
"EEF1A2",0.829673146303239,3.46795565871139e-05
"KIF1B",0.813420159793835,3.17768958301625e-05
