"gene","avg_log2FC","p_val_adj"
"SIGLEC1",4.70224903738343,3.36257480969383e-124
"LILRB5",4.66992732561761,3.8043322820566e-73
"COLEC12",4.1766610613353,7.31094529803007e-94
"ENSG00000253557",3.94554084214997,5.61801498807773e-75
"EYA2",3.88672135738634,1.83808470935651e-153
"GPNMB",3.16080848567312,1.14305301570607e-118
"F13A1",3.14015605387852,3.53175105146246e-81
"ENSG00000250126",3.12833672440927,1.68793208587487e-54
"VAV3",2.92343484108404,4.07888105502329e-35
"ENSG00000301145",2.78964086150705,1.57295580823984e-45
"DIRC3",2.74669896548709,2.69489838004772e-130
"HRH1",2.71017587352486,7.45461457634726e-48
"SELENOP",2.6718774126092,7.49196108125861e-51
"SLC38A6",2.51393504885529,2.60187933379242e-74
"GALNTL6",2.41339001232139,2.33797642576864e-19
"DAPK1",2.3590937565822,5.07233846989154e-45
"IQGAP2",2.32949412106074,7.8537324638905e-124
"TPRG1",2.32437270603475,1.53479760025182e-91
"TGFBI",2.2986664696762,4.85038263367306e-52
"PTPRG",2.06621935617493,1.35095087839348e-42
"CD163",2.0231951880099,8.31646479450056e-110
"STARD13",2.01329583602038,5.89014816953295e-201
"CPM",1.94499679212958,2.58940065377303e-143
"ABCC3",1.94149883479954,8.60225205897398e-21
"ENSG00000287255",1.88384490847189,3.45299118405288e-19
"SH3PXD2A",1.83503193681995,2.61359248839982e-65
"MCTP1",1.78864185858611,2.3218666792177e-72
"SH3BP5",1.78422116277908,6.99190459376175e-17
"ZNF804A",1.75727408749705,3.78359291239515e-77
"FAM20A",1.74871967828881,4.45286376328188e-23
"MS4A4A",1.72231864418644,7.00059878961149e-55
"ENSG00000308577",1.71996855593556,7.12349361180299e-14
"MRC1",1.69069716832268,3.34420254182526e-44
"TNFAIP2",1.68384595493557,3.25779058679301e-49
"CPNE8",1.68125951741224,7.21868002425244e-40
"RASGEF1B",1.63246127130363,4.25967776302799e-46
"LGMN",1.56817665572723,2.00341968295003e-26
"FPR3",1.56557614798633,4.59487318710149e-26
"CDK14",1.55434707466037,3.00077940328419e-24
"MAFB",1.53575312448232,1.27714916103795e-44
"ITSN1",1.52466903003419,3.03656931472918e-45
"SUSD1",1.51631538952592,1.17232851603761e-35
"MFHAS1",1.50875455793622,2.99995642912884e-28
"RGL1",1.50350684903091,3.34510762954985e-49
"MYO1E",1.49823419366317,9.31113527627395e-67
"SAMD4A",1.49790324163941,4.70253085709704e-71
"ALOX15B",1.47242705002849,3.64521005450063e-23
"ENSG00000234147",1.44653478225691,2.7689387044144e-35
"TSHZ3",1.43491294345253,2.87484323902576e-10
"PID1",1.42710218339801,5.8591488007512e-16
"GLYATL1-AS1",1.4227061355671,1.18791386038995e-21
"PLXNC1",1.42235521642945,9.62285683613902e-24
"DOCK1",1.41753331866911,2.22058445735803e-22
"FRRS1",1.41237034806043,2.59206843468316e-11
"LYVE1",1.4050835477739,2.04382897093324e-23
"BLVRB",1.39985034889035,4.13909234472056e-20
"DRAM1",1.39661028971812,2.20283419507411e-11
"CD44",1.38852966546303,1.41982807378361e-20
"ENSG00000310471",1.370290373538,5.13605484220521e-09
"TNFRSF14",1.32218500999437,2.16331709393946e-18
"ADARB1",1.31707619164949,4.77792164265025e-14
"PLTP",1.30118284770069,6.57050613809524e-06
"ADGRG6",1.29151461626496,2.23639667958375e-15
"NHSL1",1.29128265018232,5.66403991156511e-74
"LILRB3",1.2834056414219,3.63992478322089e-12
"MITF",1.26305366921468,3.49952884448288e-68
"ACTN1",1.26113106405198,4.70081198222576e-14
"ESR1",1.24984000432374,1.16599934581628e-24
"PPARG",1.24276017530304,2.67664286674045e-37
"SESTD1",1.24230093316947,8.56311609425084e-17
"GAS7",1.24211668938403,7.79289030781799e-58
