"module","trait","cor","n_gene","hub_gene","GO","GO_padj"
"brown","herv_HERVL.int; herv_HERVK9.int; herv_HERVK.int; herv_HERVK22.int; herv_HERVH.int; herv_HERVK14.int; herv_HERVK3.int; herv_HERVK13.int; herv_HERV17.int; herv_HERVK11.int; AD_binary; herv_HERVE.int; herv_HERV3.int; herv_HERV.Fc1.int","-0.161; -0.157; -0.138; -0.112; -0.108; -0.072; -0.071; -0.07; -0.07; -0.045; -0.044; -0.041; -0.031; -0.004",44,"MT-RNR2; MT-CO3; MT-CO2; MT-ND4; MT-CO1; MT-ND3; MT-RNR1; MT-ND1; MT-CYB; MT-ND2; MT-ATP6; MT-ND5; MT-ND4L; GRIN1; PHYHIP; FAIM2; NRGN; MT3; CLU; SYN1; NCDN; SNHG25; RHBDD2; BSG; JUND; LY6H; H1-10; DNAJB2; TMEM59L; KIFC2","secretory vesicle; perinuclear region of cytoplasm; inclusion body; apical dendrite; dendrite; dendritic tree; secretory granule; photoreceptor outer segment; distal axon; secretory granule lumen; cytoplasmic vesicle lumen; axon; vesicle lumen; photoreceptor cell cilium; cell surface; growth cone; site of polarized growth; 9+0 non-motile cilium; dendritic spine; neuron spine; synaptic vesicle; non-motile cilium; melanosome; pigment granule; exocytic vesicle; postsynaptic density; asymmetric synapse; microtubule associated complex; synaptonemal complex; astrocyte projection","0.0436601690564097; 0.0531420075565124; 0.0531420075565124; 0.0531420075565124; 0.0531420075565124; 0.0531420075565124; 0.118191525003603; 0.118191525003603; 0.118191525003603; 0.118191525003603; 0.118191525003603; 0.118191525003603; 0.118191525003603; 0.159741190927561; 0.159741190927561; 0.159741190927561; 0.159741190927561; 0.159741190927561; 0.164077559349564; 0.164077559349564; 0.183580089798032; 0.183580089798032; 0.183580089798032; 0.183580089798032; 0.194828327433484; 0.218415845912104; 0.218415845912104; 0.218415845912104; 0.218415845912104; 0.218415845912104"
"red","herv_HERVK9.int; herv_HERVL.int; herv_HERVH.int; herv_HERVK3.int; herv_HERVK14.int; herv_HERVK22.int; herv_HERVK13.int; herv_HERV3.int; herv_HERV17.int; herv_HERVK.int; herv_HERVK11.int; herv_HERVE.int; AD_binary; herv_HERV.Fc1.int","0.081; 0.078; 0.072; 0.06; 0.048; 0.047; 0.038; 0.034; 0.033; 0.031; 0.02; 0.013; -0.002; -0.001",50,"MYO16; FGF13; PTCHD4; ALK; UNC5D; UNC5C; TOX; PTPRT; BCL11B; ENSG00000298702; TRPS1; LUZP2; TENM4; GOLIM4; SPHKAP; COL4A2; SPOCK1; PLCXD3; TOX2; SGK1; NXPH2; SYT1; ATP8A2; SYN2; MCTP1; B3GALT1; UTRN; IGSF11; TACR1; KCTD16","postsynaptic membrane; synaptic membrane; cell-cell junction; cell-cell contact zone; cell surface; collagen trimer; filopodium; basement membrane; postsynaptic density; asymmetric synapse; collagen-containing extracellular matrix; postsynaptic specialization; actin-based cell projection; anchoring junction; neuron to neuron synapse; glutamatergic synapse; synaptic vesicle membrane; exocytic vesicle membrane; axon; postsynaptic density membrane; adherens junction; neuromuscular junction; external encapsulating structure; extracellular matrix; postsynaptic specialization membrane; growth cone; excitatory synapse; site of polarized growth; GABA-A receptor complex; desmosome","0.00159691269774596; 0.00232016573558415; 0.0354839033372618; 0.07965339025387; 0.114660612431266; 0.114660612431266; 0.114660612431266; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.188636213682249; 0.241798517780755; 0.241798517780755; 0.241798517780755; 0.241798517780755; 0.264068167655454; 0.264068167655454; 0.264068167655454; 0.292948506534701; 0.29777450477383"
"turquoise","herv_HERVK9.int; herv_HERVK11.int; herv_HERVL.int; herv_HERVK.int; herv_HERVH.int; herv_HERVK22.int; herv_HERVK14.int; herv_HERVK13.int; herv_HERV17.int; AD_binary; herv_HERV3.int; herv_HERVK3.int; herv_HERVE.int; herv_HERV.Fc1.int","0.105; 0.105; 0.089; 0.068; 0.063; 0.057; 0.048; 0.03; 0.025; -0.024; 0.022; 0.013; -0.01; -0.006",211,"SOX6; KIAA1217; SCN1A-AS1; PRKG1; DPP10; TENM1; NXPH1; SLC9A9; MYO5B; SLIT2; ATRNL1; TMEM132C; SPARCL1; CACNB4; DTNA; RUNX2; RAPGEF5; PPARGC1A; RSPO2; SULF1; CNTNAP3; FGF12; SATB1-AS1; EPB41; ENSG00000289201; ASTN2; GRIK3; SAMD5; SLC24A2; SERPINI1","axon; presynapse; cation channel complex; neuronal cell body; distal axon; synaptic membrane; glutamatergic synapse; axon terminus; cell-cell junction; postsynaptic membrane; cell body; neuron projection terminus; monoatomic ion channel complex; neuron to neuron synapse; potassium channel complex; dendrite; dendritic tree; asymmetric synapse; presynaptic membrane; postsynaptic density; perikaryon; cell surface; external encapsulating structure; extracellular matrix; voltage-gated potassium channel complex; basal plasma membrane; postsynaptic specialization; sarcolemma; basal part of cell; presynaptic active zone membrane","0.000822703073875363; 0.001349935130847; 0.001349935130847; 0.00216625166444386; 0.00216625166444386; 0.0022217213835877; 0.0022217213835877; 0.0022217213835877; 0.00283273766643759; 0.00438173785230104; 0.00463644806214005; 0.00466692042695459; 0.00466692042695459; 0.00698127968970465; 0.00698127968970465; 0.00698127968970465; 0.00698127968970465; 0.00698127968970465; 0.00798073368108939; 0.0100496622065497; 0.0100496622065497; 0.0124220158648548; 0.0124220158648548; 0.0124220158648548; 0.0124478844885465; 0.0184065154552697; 0.0193539263078133; 0.0213895805431273; 0.0245466243086704; 0.029483850000245"
"yellow","herv_HERVK3.int; herv_HERVH.int; herv_HERVL.int; herv_HERVK11.int; herv_HERVK9.int; herv_HERV17.int; herv_HERV3.int; herv_HERVE.int; herv_HERVK14.int; herv_HERVK22.int; herv_HERVK13.int; AD_binary; herv_HERV.Fc1.int; herv_HERVK.int","0.065; 0.056; 0.05; -0.042; 0.039; 0.036; 0.031; 0.029; 0.027; 0.027; 0.025; 0.024; 0.008; 0",67,"FBXL7; LINC00299; KIT; NTNG1; EYA4; ENSG00000251031; PRELID2; SV2C; CACNA2D1; ENSG00000250842; PID1; PDZD2; PDGFD; TRPC3; ATP11C; NYAP2; UNC13C; FSTL5; TMEM132D; PMEPA1; CDHR3; KCNIP1; DGKB; KCNH5; EPHA3; RPH3A; ST6GAL2; GRIK4; SOX2-OT; NRIP3","presynaptic active zone; presynapse; cell-cell junction; cation channel complex; synaptic membrane; presynaptic membrane; plasma membrane protein complex; anchoring junction; extrinsic component of membrane; potassium channel complex; catenin complex; monoatomic ion channel complex; presynaptic active zone membrane; external encapsulating structure; extracellular matrix; extrinsic component of plasma membrane; transporter complex; T-tubule; cytoplasmic side of plasma membrane; dendrite; dendritic tree; postsynaptic membrane; sarcoplasmic reticulum; cell-cell contact zone; synaptic vesicle membrane; exocytic vesicle membrane; transmembrane transporter complex; cytoplasmic side of membrane; voltage-gated potassium channel complex; neuromuscular junction","0.105200443919326; 0.105200443919326; 0.105200443919326; 0.105200443919326; 0.105200443919326; 0.105200443919326; 0.105200443919326; 0.140616056831078; 0.148063719389721; 0.148063719389721; 0.148063719389721; 0.163817134762561; 0.163817134762561; 0.163817134762561; 0.163817134762561; 0.163817134762561; 0.163817134762561; 0.202197943109052; 0.202197943109052; 0.202197943109052; 0.202197943109052; 0.234587686145533; 0.278215062765221; 0.284149754375859; 0.284149754375859; 0.284149754375859; 0.284149754375859; 0.301896581556662; 0.301896581556662; 0.328185204443146"
"green","herv_HERVK.int; herv_HERVL.int; herv_HERVH.int; herv_HERVK22.int; herv_HERVK9.int; herv_HERVK3.int; herv_HERV17.int; herv_HERV3.int; herv_HERVK13.int; herv_HERVE.int; AD_binary; herv_HERVK14.int; herv_HERV.Fc1.int; herv_HERVK11.int","0.06; 0.05; 0.039; 0.037; 0.03; 0.022; 0.022; 0.017; 0.015; 0.014; 0.01; 0.008; 0.002; 0.002",62,"SYNPR; CHRM3; CACNA2D3; ROBO1; GRID2; L3MBTL4; RGS6; PDE4B; NPAS3; CDH10; SHISA6; NELL1; ROBO2; GRM1; GALNTL6; CACNB2; MARCHF1; LINC01322; TRHDE; LINC01102; ENSG00000299420; CNTN3; ARHGAP28; BICC1; CDH8; DMD; LETR1; CHST15; PANTR1; ENSG00000307510","plasma membrane protein complex; synaptic membrane; postsynaptic specialization membrane; postsynaptic membrane; monoatomic ion channel complex; postsynaptic density membrane; cation channel complex; transmembrane transporter complex; transporter complex; voltage-gated calcium channel complex; postsynaptic specialization; excitatory synapse; presynapse; dendrite; dendritic tree; postsynaptic density; plasma membrane signaling receptor complex; asymmetric synapse; ionotropic glutamate receptor complex; neurotransmitter receptor complex; presynaptic membrane; neuron projection terminus; calcium channel complex; neuron to neuron synapse; neuron projection membrane; receptor complex; adherens junction; potassium channel complex; catenin complex; neuronal cell body membrane","5.51287301769847e-06; 2.83896154853223e-05; 0.00122955758702415; 0.00122955758702415; 0.00165524354920699; 0.00274200758202434; 0.00659755475908988; 0.00849165652555978; 0.00940928484034646; 0.00940928484034646; 0.00940928484034646; 0.0116877314825009; 0.014849345033545; 0.016294967830294; 0.016294967830294; 0.0169993519861492; 0.0195605606838678; 0.0195605606838678; 0.022064162503612; 0.022064162503612; 0.022064162503612; 0.0222676809295171; 0.0224765663288828; 0.0227749227441319; 0.0256994661653376; 0.0281236430503075; 0.0424160569184769; 0.0424160569184769; 0.047780155284668; 0.0513625231512336"
"blue","herv_HERVK3.int; herv_HERVK9.int; herv_HERVH.int; herv_HERV3.int; herv_HERVK22.int; herv_HERVL.int; AD_binary; herv_HERV17.int; herv_HERVK14.int; herv_HERVK.int; herv_HERVK13.int; herv_HERVE.int; herv_HERV.Fc1.int; herv_HERVK11.int","0.068; 0.065; 0.064; 0.063; 0.05; 0.045; 0.043; 0.031; 0.029; 0.025; 0.017; 0.016; 0.011; -0.003",129,"ADARB2; DSCAM; RGS12; KCNT2; NRXN1; LINGO2; PROX1; ARPP21; ENSG00000271860; GRM7; NFIB; NEDD4L; ENSG00000226939; DOCK10; CALB2; CCNH; NR2F2-AS1; GALNT13; MAGI3; NFIX; MAPK4; MIR99AHG; PROX1-AS1; EGFR; FIGN; LINC02488; LINC01013; PDE3A; TSHZ2; LAMA3","receptor complex; actin filament; synaptic membrane; cell body; neuronal cell body; plasma membrane signaling receptor complex; membrane raft; membrane microdomain; plasma membrane raft; axon; external encapsulating structure; extracellular matrix; plasma membrane protein complex; supramolecular fiber; supramolecular polymer; growth cone; polymeric cytoskeletal fiber; site of polarized growth; AMPA glutamate receptor complex; transcription regulator complex; monoatomic ion channel complex; basement membrane; axonal growth cone; dendrite; dendritic tree; adherens junction; cyclin-dependent protein kinase holoenzyme complex; multivesicular body; distal axon; dendritic shaft","0.3215528827844; 0.522669487458039; 0.522669487458039; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.531190826001528; 0.554772672885491; 0.554772672885491; 0.554772672885491; 0.554772672885491; 0.554772672885491; 0.554772672885491; 0.660187167019993"
