"module","trait","cor","n_gene","hub_gene","GO","GO_padj"
"brown","AD_binary; herv_HERV17.int; herv_HERVE.int; herv_HERVH.int; herv_HERVL.int; herv_HERVK9.int; herv_HERVK3.int; herv_HERVK22.int; herv_HERVK14.int; herv_HERVK11.int; herv_HERVK.int; herv_HERV3.int; herv_HERVK13.int; herv_HERV.Fc1.int","-0.169; 0.1; 0.097; 0.093; 0.078; 0.071; 0.066; 0.051; 0.048; 0.019; 0.013; 0.011; 0.009; -0.003",587,"APOD; CD81; MARCKSL1; FTH1; OLIG1; GAPDH; MT3; SLC22A17; BCAN; CST3; ITM2C; MARCKS; MT2A; TSPAN7; ATP1B2; ITM2B; SCRG1; HNRNPH1; CLU; ACTG1; FTL; HTRA1; RAMP1; KCNMB2-AS1; ENSG00000303855; RPL13; PCSK1N; PRDX1; ZFPM2-AS1; TALAM1","cytosolic ribosome; ribosomal subunit; ribosome; cytosolic large ribosomal subunit; respiratory chain complex; large ribosomal subunit; cytosolic small ribosomal subunit; secretory granule; mitochondrial membrane; proton-transporting two-sector ATPase complex; mitochondrial envelope; proton-transporting ATP synthase complex; focal adhesion; cell-substrate junction; secretory vesicle; ribonucleoprotein complex; mitochondrial inner membrane; melanosome; pigment granule; organelle inner membrane; vacuolar membrane; lytic vacuole; lysosome; small ribosomal subunit; lysosomal membrane; lytic vacuole membrane; organelle envelope; transporter complex; transmembrane transporter complex; vacuole","2.16773846096378e-19; 6.84751322146537e-18; 5.05705033766394e-16; 1.37883697563036e-15; 1.42328521664809e-13; 1.34675248648142e-12; 3.06790596421376e-08; 5.74945672556202e-08; 8.91677949645852e-08; 1.4834328629819e-07; 1.63177304158003e-07; 3.70730798900576e-07; 5.41922944042356e-07; 6.92396950564105e-07; 9.10451350911653e-07; 1.6506313271615e-06; 4.64283847759157e-06; 4.64283847759157e-06; 4.64283847759157e-06; 5.46997103885817e-06; 1.08847210883703e-05; 1.09309822363437e-05; 1.09309822363437e-05; 1.16500334095122e-05; 1.21435100360239e-05; 1.21435100360239e-05; 2.67874396442255e-05; 2.67874396442255e-05; 3.55706567485171e-05; 3.69312640370278e-05"
"red","AD_binary; herv_HERVE.int; herv_HERVK.int; herv_HERV17.int; herv_HERVH.int; herv_HERVL.int; herv_HERVK22.int; herv_HERVK3.int; herv_HERV3.int; herv_HERVK14.int; herv_HERVK11.int; herv_HERVK9.int; herv_HERV.Fc1.int; herv_HERVK13.int","-0.106; 0.088; -0.035; 0.03; 0.026; -0.017; -0.016; 0.015; -0.015; -0.008; -0.007; -0.004; 0.003; -0.002",188,"ACTB; CKB; LY6H; GPR37L1; CSPG5; METRN; PLLP; C1QL1; MIR9-1HG; JUND; THY1; PPP2R1A; PKM; TTYH1; NEU4; EEF1A2; HNRNPK; TRAF4; DCXR; GDI1; NRGN; TPI1; CALM1; TUBA1B; ATP6V0E2; TTC9B; NICOL1; PRNP; UQCRC1; RTL8C","presynapse; distal axon; axon; synaptic vesicle; neuron projection terminus; transmembrane transporter complex; axon terminus; exocytic vesicle; transporter complex; myelin sheath; synaptic vesicle membrane; exocytic vesicle membrane; polymeric cytoskeletal fiber; secretory vesicle; main axon; endocytic vesicle membrane; extrinsic component of synaptic vesicle membrane; postsynapse; vacuole; calyx of Held; supramolecular fiber; supramolecular polymer; lytic vacuole; lysosome; ATPase dependent transmembrane transport complex; microtubule; transport vesicle; side of membrane; somatodendritic compartment; vacuolar proton-transporting V-type ATPase complex","0.00526964528031514; 0.0124254691963061; 0.0125411439201178; 0.0125411439201178; 0.0125411439201178; 0.0125411439201178; 0.0125411439201178; 0.0129876703894387; 0.018844773889028; 0.0300060261495226; 0.0300060261495226; 0.0300060261495226; 0.0300060261495226; 0.0338023077367165; 0.0338023077367165; 0.047209865434887; 0.0631229381698658; 0.0632743140774381; 0.0641740459385443; 0.0721408671456715; 0.073326796501119; 0.073326796501119; 0.073326796501119; 0.073326796501119; 0.0773254963004686; 0.0773254963004686; 0.0773254963004686; 0.0773254963004686; 0.0773254963004686; 0.0773254963004686"
"blue","herv_HERVL.int; herv_HERVK9.int; herv_HERVK.int; herv_HERVH.int; herv_HERVK22.int; herv_HERV17.int; herv_HERV3.int; herv_HERVK13.int; herv_HERVK14.int; herv_HERVK3.int; herv_HERVK11.int; herv_HERVE.int; AD_binary; herv_HERV.Fc1.int","0.213; 0.199; 0.157; 0.138; 0.13; 0.123; 0.122; 0.103; 0.1; 0.099; 0.09; 0.076; -0.069; 0.015",783,"NAV2; XYLT1; MEGF11; LINC00511; KCNIP1; GRID1; DOCK1; CHST11; TRIO; TMEM132C; DGKG; CAMTA1; DANT2; SHISA9; KCNMA1; SORCS3; LDLRAD3; CSGALNACT1; ZDHHC14; SLC24A3; PTPRG; UPF3A; PTK2; TRIM9; SGCD; KCNQ1OT1; NEBL; RPS6KA2; ADAMTS17; TMEM132B","ionotropic glutamate receptor complex; neurotransmitter receptor complex; AMPA glutamate receptor complex; monoatomic ion channel complex; postsynaptic density membrane; postsynaptic specialization membrane; plasma membrane signaling receptor complex; plasma membrane region; postsynaptic membrane; axoneme; ciliary plasm; voltage-gated calcium channel complex; receptor complex; Schaffer collateral - CA1 synapse; cation channel complex; transmembrane transporter complex; potassium channel complex; postsynapse; calcium channel complex; transporter complex; Golgi apparatus subcompartment; plasma membrane raft; plasma membrane protein complex; synaptic membrane; asymmetric synapse; T-tubule; histone deacetylase complex; actin filament bundle; perinuclear region of cytoplasm; sarcolemma","0.00987958774526159; 0.00987958774526159; 0.0171872462957499; 0.022577046828689; 0.029181463449444; 0.0785034691375384; 0.136248633493959; 0.18006868673023; 0.192404173138174; 0.209369893699462; 0.233414282554956; 0.240780711559168; 0.240780711559168; 0.240780711559168; 0.433482664041599; 0.433482664041599; 0.501432663300992; 0.693845430081436; 0.716937835104139; 0.803559441059205; 0.84591178273186; 0.84591178273186; 0.84591178273186; 0.84591178273186; 0.88325287735794; 0.88325287735794; 0.999998104497891; 0.999998104497891; 0.999998104497891; 0.999998104497891"
"yellow","herv_HERVL.int; herv_HERVK9.int; herv_HERVH.int; herv_HERVK22.int; herv_HERVK.int; herv_HERV17.int; herv_HERV3.int; herv_HERVK11.int; herv_HERVK3.int; herv_HERVK14.int; herv_HERVK13.int; herv_HERVE.int; AD_binary; herv_HERV.Fc1.int","0.189; 0.169; 0.139; 0.124; 0.108; 0.097; 0.095; 0.095; 0.09; 0.071; 0.057; 0.028; -0.013; 0.012",241,"PCDH15; CSMD3; NLGN1; TANC2; LUZP2; MDGA2; GRID2; CTNND2; SOX5; BRINP3; LRRC7; NRCAM; SOX6; LRRC4C; KLF12; PDE4B; ZBTB20; SLC35F1; LRRTM4; NPAS3; DMD; IL1RAPL1; GALNT13; ADGRL3; LRP1B; KAT2B; ZEB1; ANKS1B; DCC; ERBB4","synaptic membrane; axon; postsynaptic membrane; postsynapse; asymmetric synapse; postsynaptic specialization; somatodendritic compartment; neuron to neuron synapse; dendrite; dendritic tree; postsynaptic density; postsynaptic specialization membrane; plasma membrane region; dendritic spine; neuron spine; glutamatergic synapse; plasma membrane protein complex; potassium channel complex; postsynaptic density membrane; main axon; axon initial segment; monoatomic ion channel complex; cell body; cell-cell junction; distal axon; ionotropic glutamate receptor complex; neurotransmitter receptor complex; neuronal cell body; presynaptic membrane; voltage-gated potassium channel complex","5.97515532191979e-14; 5.25062295299733e-11; 8.30168443781504e-11; 2.6347406117803e-10; 6.05344445800226e-10; 7.23600269631122e-10; 7.23600269631122e-10; 7.23600269631122e-10; 9.08331721088547e-10; 9.08331721088547e-10; 1.35028132218037e-09; 4.1614717797485e-09; 2.13865033010561e-08; 2.13865033010561e-08; 2.40462410437654e-08; 1.68109617972715e-07; 2.39124659156795e-07; 2.20816861038413e-06; 2.89823137151646e-06; 8.69760483273183e-06; 1.50840899532101e-05; 5.26500420084817e-05; 7.38637448580977e-05; 0.000105247270081314; 0.000171476093305928; 0.000196061940356312; 0.000196061940356312; 0.000201561438474377; 0.000214859043197974; 0.000232128493743297"
"green","herv_HERVL.int; herv_HERVK9.int; herv_HERVH.int; herv_HERV17.int; herv_HERVE.int; herv_HERVK3.int; herv_HERVK.int; herv_HERVK22.int; herv_HERV3.int; AD_binary; herv_HERVK14.int; herv_HERVK11.int; herv_HERVK13.int; herv_HERV.Fc1.int","0.131; 0.129; 0.102; 0.089; 0.089; 0.086; 0.076; 0.074; 0.068; -0.064; 0.059; 0.049; 0.038; 0.005",83,"SRSF11; SYT11; SUMF1; ADGRB3-DT; SLC25A36; B2M; LINC01572; GOLGA8B; BTD; GNAI2; ENO1; PDCD6IP; TIMP3; PIAS2; URI1; STAT1; SS18; TMEM87A; IFI44; ENSG00000279622; LPL; ATAD1; MYEF2; CTSO; ORMDL1; ATP5F1C; ABCD3; TM9SF3; LHFPL3-AS1; ENSG00000269707","endoplasmic reticulum lumen; external encapsulating structure; extracellular matrix; collagen-containing extracellular matrix; collagen trimer; basement membrane; Golgi apparatus subcompartment; proton-transporting two-sector ATPase complex, catalytic domain; protein folding chaperone complex; organellar ribosome; mitochondrial ribosome; coated vesicle membrane; endoplasmic reticulum protein-containing complex; mitochondrial protein-containing complex; coated vesicle; clathrin-coated vesicle membrane; membrane protein complex; secretory vesicle; secretory granule lumen; cytoplasmic vesicle lumen; vesicle lumen; Golgi lumen; secretory granule; Golgi stack; proton-transporting two-sector ATPase complex; peroxisomal membrane; microbody membrane; lytic vacuole; lysosome; mitochondrial matrix","0.0647827877053793; 0.0731313206243548; 0.0731313206243548; 0.0838084314805886; 0.0888100494046553; 0.243673867150276; 0.370377897603442; 0.370377897603442; 0.489372688301742; 0.489372688301742; 0.489372688301742; 0.489372688301742; 0.489372688301742; 0.489372688301742; 0.489372688301742; 0.489372688301742; 0.489372688301742; 0.489372688301742; 0.489372688301742; 0.489372688301742; 0.489372688301742; 0.523796010122989; 0.523796010122989; 0.523796010122989; 0.558635340158507; 0.558635340158507; 0.558635340158507; 0.558635340158507; 0.558635340158507; 0.558635340158507"
"turquoise","herv_HERVL.int; herv_HERVK9.int; herv_HERVH.int; herv_HERVK22.int; herv_HERV17.int; herv_HERVK.int; herv_HERVK3.int; herv_HERVK11.int; herv_HERVK14.int; herv_HERV3.int; herv_HERVK13.int; herv_HERVE.int; herv_HERV.Fc1.int; AD_binary","0.218; 0.192; 0.161; 0.15; 0.117; 0.116; 0.095; 0.093; 0.093; 0.09; 0.056; 0.054; 0.013; -0.012",1038,"MKLN1; MAP4K5; ZNF638; PPP1R12A; PHYHIPL; PEAK1; SCN1A; CTTNBP2; PHACTR3; ANKRD28; DNER; HIBCH; ZDHHC21; ARHGAP21; MEG8; CDK14; NF1; CLASP1; SETD5; ASB3; SOS1; CDH10; LINC-PINT; SLC9A9; COL11A1; DOCK4; FAM135A; FER; SCN3A; PHF14","protein folding chaperone complex; histone acetyltransferase complex; chromatin; protein acetyltransferase complex; ciliary transition zone; acetyltransferase complex; nucleosome; H4 histone acetyltransferase complex; intracellular protein-containing complex; condensed chromosome; condensed nuclear chromosome; nuclear chromosome; actin filament; nuclear periphery; ubiquitin ligase complex; integrator complex; chromosome, centromeric region; endoplasmic reticulum tubular network; centriolar satellite; transcription regulator complex; sodium channel complex; photoreceptor connecting cilium; dendrite cytoplasm; dense core granule; peroxisome; microbody; nucleolus; nuclear inner membrane; inclusion body; ciliary basal body","0.13678535594043; 0.904310625800364; 0.904310625800364; 0.904310625800364; 0.904310625800364; 0.904310625800364; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185; 0.999970205340185"
