"module","trait","cor","n_gene","hub_gene","GO","GO_padj"
"brown","herv_HERVL.int; herv_HERVK9.int; herv_HERVK.int; herv_HERVK22.int; herv_HERVH.int; herv_HERVK14.int; herv_HERVK3.int; herv_HERVK13.int; herv_HERV17.int; herv_HERVK11.int; AD_binary; herv_HERVE.int; herv_HERV3.int; herv_HERV.Fc1.int","-0.161; -0.157; -0.138; -0.112; -0.108; -0.072; -0.071; -0.07; -0.07; -0.045; -0.044; -0.041; -0.031; -0.004",44,"MT-RNR2; MT-CO3; MT-CO2; MT-ND4; MT-CO1; MT-ND3; MT-RNR1; MT-ND1; MT-CYB; MT-ND2; MT-ATP6; MT-ND5; MT-ND4L; GRIN1; PHYHIP; FAIM2; NRGN; MT3; CLU; SYN1; NCDN; SNHG25; RHBDD2; BSG; JUND; LY6H; H1-10; DNAJB2; TMEM59L; KIFC2","unfolded protein binding; calcium channel activity; monoatomic cation channel activity; calcium ion transmembrane transporter activity; serine-type peptidase activity; serine hydrolase activity; monoatomic ion channel activity; peptide binding; channel activity; passive transmembrane transporter activity; tau protein binding; actin binding; calmodulin binding; amyloid-beta binding; protein kinase binding; ligand-gated monoatomic cation channel activity; kinase binding; signaling receptor activity; molecular transducer activity; protein-folding chaperone binding; inorganic cation transmembrane transporter activity; monoatomic cation transmembrane transporter activity; heat shock protein binding; ligand-gated monoatomic ion channel activity; carbohydrate binding; ligand-gated channel activity; molecular function inhibitor activity; inorganic molecular entity transmembrane transporter activity; histone methyltransferase binding; ubiquitin protein ligase binding","0.143727758488674; 0.143727758488674; 0.143727758488674; 0.143727758488674; 0.143727758488674; 0.143727758488674; 0.143727758488674; 0.143727758488674; 0.143727758488674; 0.143727758488674; 0.150548560842546; 0.151599460915906; 0.151599460915906; 0.164567933505883; 0.164567933505883; 0.198107369043289; 0.198107369043289; 0.198107369043289; 0.198107369043289; 0.205674304856985; 0.205674304856985; 0.205674304856985; 0.205674304856985; 0.205674304856985; 0.205674304856985; 0.205674304856985; 0.205674304856985; 0.205674304856985; 0.205674304856985; 0.205674304856985"
"red","herv_HERVK9.int; herv_HERVL.int; herv_HERVH.int; herv_HERVK3.int; herv_HERVK14.int; herv_HERVK22.int; herv_HERVK13.int; herv_HERV3.int; herv_HERV17.int; herv_HERVK.int; herv_HERVK11.int; herv_HERVE.int; AD_binary; herv_HERV.Fc1.int","0.081; 0.078; 0.072; 0.06; 0.048; 0.047; 0.038; 0.034; 0.033; 0.031; 0.02; 0.013; -0.002; -0.001",50,"MYO16; FGF13; PTCHD4; ALK; UNC5D; UNC5C; TOX; PTPRT; BCL11B; ENSG00000298702; TRPS1; LUZP2; TENM4; GOLIM4; SPHKAP; COL4A2; SPOCK1; PLCXD3; TOX2; SGK1; NXPH2; SYT1; ATP8A2; SYN2; MCTP1; B3GALT1; UTRN; IGSF11; TACR1; KCTD16","transmembrane signaling receptor activity; extracellular matrix structural constituent; signaling receptor activity; molecular transducer activity; extracellular matrix structural constituent conferring tensile strength; sodium channel regulator activity; beta-catenin binding; chromatin DNA binding; neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential; postsynaptic neurotransmitter receptor activity; neurotransmitter receptor activity; protein tyrosine phosphatase activity; glycosaminoglycan binding; actin binding; G protein-coupled receptor activity; calcium ion binding; peptide receptor activity; GABA-A receptor activity; protein tyrosine kinase activator activity; floppase activity; actin monomer binding; hydrolase activity, hydrolyzing N-glycosyl compounds; alpha-actinin binding; calcium ion sensor activity; metal ion sensor activity; ion channel regulator activity; serine-type endopeptidase inhibitor activity; GABA receptor activity; phosphatidylinositol 3-kinase binding; low-density lipoprotein particle receptor binding","0.0136211355966177; 0.0136211355966177; 0.0136211355966177; 0.0136211355966177; 0.0919921084636637; 0.1952035989357; 0.1952035989357; 0.1952035989357; 0.348717535240462; 0.424338181812966; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493; 0.456985548505493"
"turquoise","herv_HERVK9.int; herv_HERVK11.int; herv_HERVL.int; herv_HERVK.int; herv_HERVH.int; herv_HERVK22.int; herv_HERVK14.int; herv_HERVK13.int; herv_HERV17.int; AD_binary; herv_HERV3.int; herv_HERVK3.int; herv_HERVE.int; herv_HERV.Fc1.int","0.105; 0.105; 0.089; 0.068; 0.063; 0.057; 0.048; 0.03; 0.025; -0.024; 0.022; 0.013; -0.01; -0.006",211,"SOX6; KIAA1217; SCN1A-AS1; PRKG1; DPP10; TENM1; NXPH1; SLC9A9; MYO5B; SLIT2; ATRNL1; TMEM132C; SPARCL1; CACNB4; DTNA; RUNX2; RAPGEF5; PPARGC1A; RSPO2; SULF1; CNTNAP3; FGF12; SATB1-AS1; EPB41; ENSG00000289201; ASTN2; GRIK3; SAMD5; SLC24A2; SERPINI1","metal ion transmembrane transporter activity; calcium channel activity; monoatomic cation channel activity; calcium ion transmembrane transporter activity; monoatomic ion channel activity; transmembrane signaling receptor activity; inorganic cation transmembrane transporter activity; channel activity; passive transmembrane transporter activity; monoatomic ion transmembrane transporter activity; monoatomic cation transmembrane transporter activity; inorganic molecular entity transmembrane transporter activity; calcium ion binding; signaling receptor activity; molecular transducer activity; gated channel activity; sialyltransferase activity; glycosaminoglycan binding; calmodulin binding; G protein-coupled receptor activity; transmembrane transporter binding; transporter activity; ligand-gated calcium channel activity; transmembrane transporter activity; alcohol binding; sodium ion transmembrane transporter activity; actin binding; receptor ligand activity; DNA-binding transcription repressor activity; intracellularly ligand-gated monoatomic ion channel activity","0.000196115008519642; 0.000196115008519642; 0.000196115008519642; 0.000523259808929262; 0.00159375624388621; 0.00159375624388621; 0.00159375624388621; 0.00159375624388621; 0.00159375624388621; 0.00159375624388621; 0.00190939411088636; 0.00208631012511958; 0.00228028533191218; 0.00311151258197007; 0.00311151258197007; 0.00344794095161072; 0.00446224221411627; 0.0119230630418534; 0.0133723070305536; 0.0133723070305536; 0.0139275878403909; 0.014137987288082; 0.014292274642561; 0.0147771130524533; 0.0147771130524533; 0.0171223350743923; 0.0174099227731892; 0.0230395344636942; 0.0234358230091644; 0.0234358230091644"
"yellow","herv_HERVK3.int; herv_HERVH.int; herv_HERVL.int; herv_HERVK11.int; herv_HERVK9.int; herv_HERV17.int; herv_HERV3.int; herv_HERVE.int; herv_HERVK14.int; herv_HERVK22.int; herv_HERVK13.int; AD_binary; herv_HERV.Fc1.int; herv_HERVK.int","0.065; 0.056; 0.05; -0.042; 0.039; 0.036; 0.031; 0.029; 0.027; 0.027; 0.025; 0.024; 0.008; 0",67,"FBXL7; LINC00299; KIT; NTNG1; EYA4; ENSG00000251031; PRELID2; SV2C; CACNA2D1; ENSG00000250842; PID1; PDZD2; PDGFD; TRPC3; ATP11C; NYAP2; UNC13C; FSTL5; TMEM132D; PMEPA1; CDHR3; KCNIP1; DGKB; KCNH5; EPHA3; RPH3A; ST6GAL2; GRIK4; SOX2-OT; NRIP3","calcium ion binding; transmembrane signaling receptor activity; transmembrane receptor protein kinase activity; cell adhesion molecule binding; signaling receptor activity; molecular transducer activity; monoatomic cation channel activity; potassium channel activity; transmembrane receptor protein tyrosine kinase activity; growth factor activity; cytokine binding; monoatomic ion channel activity; potassium ion transmembrane transporter activity; channel activity; passive transmembrane transporter activity; gated channel activity; transmembrane transporter binding; metal ion transmembrane transporter activity; phosphatidylinositol-4,5-bisphosphate binding; cadherin binding; phospholipid transporter activity; growth factor binding; glutamate receptor binding; neurotransmitter receptor activity; alcohol binding; transporter activity; protein tyrosine phosphatase activity; structural constituent of cytoskeleton; phosphatidylinositol bisphosphate binding; ligand-gated monoatomic cation channel activity","0.000629666684291576; 0.110605201169492; 0.164123123502829; 0.191293592116632; 0.224691739880231; 0.224691739880231; 0.274318509714524; 0.27943672206852; 0.320597062008961; 0.320597062008961; 0.320597062008961; 0.320597062008961; 0.320597062008961; 0.320597062008961; 0.320597062008961; 0.320597062008961; 0.320597062008961; 0.320597062008961; 0.334820703993048; 0.334820703993048; 0.339098337252145; 0.384678708366043; 0.384678708366043; 0.384678708366043; 0.384678708366043; 0.384678708366043; 0.384678708366043; 0.384678708366043; 0.384678708366043; 0.384678708366043"
"green","herv_HERVK.int; herv_HERVL.int; herv_HERVH.int; herv_HERVK22.int; herv_HERVK9.int; herv_HERVK3.int; herv_HERV17.int; herv_HERV3.int; herv_HERVK13.int; herv_HERVE.int; AD_binary; herv_HERVK14.int; herv_HERV.Fc1.int; herv_HERVK11.int","0.06; 0.05; 0.039; 0.037; 0.03; 0.022; 0.022; 0.017; 0.015; 0.014; 0.01; 0.008; 0.002; 0.002",62,"SYNPR; CHRM3; CACNA2D3; ROBO1; GRID2; L3MBTL4; RGS6; PDE4B; NPAS3; CDH10; SHISA6; NELL1; ROBO2; GRM1; GALNTL6; CACNB2; MARCHF1; LINC01322; TRHDE; LINC01102; ENSG00000299420; CNTN3; ARHGAP28; BICC1; CDH8; DMD; LETR1; CHST15; PANTR1; ENSG00000307510","postsynaptic neurotransmitter receptor activity; neurotransmitter receptor activity; transmembrane signaling receptor activity; glutamate receptor activity; calcium channel activity; monoatomic ion channel activity; signaling receptor activity; molecular transducer activity; gated channel activity; calcium ion transmembrane transporter activity; channel activity; passive transmembrane transporter activity; phosphoric diester hydrolase activity; PDZ domain binding; monoatomic cation channel activity; 3',5'-cyclic-nucleotide phosphodiesterase activity; 3',5'-cyclic-AMP phosphodiesterase activity; 3',5'-cyclic-GMP phosphodiesterase activity; calcium ion binding; cyclic-nucleotide phosphodiesterase activity; ionotropic glutamate receptor binding; voltage-gated monoatomic cation channel activity; voltage-gated calcium channel activity; metal ion transmembrane transporter activity; potassium ion transmembrane transporter activity; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential; neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential; protein kinase C binding; transmitter-gated monoatomic ion channel activity; transmitter-gated channel activity","0.0171310040241812; 0.0186953843484843; 0.0186953843484843; 0.0224314368256084; 0.0350800931626076; 0.0350800931626076; 0.0350800931626076; 0.0350800931626076; 0.0350800931626076; 0.0350800931626076; 0.0350800931626076; 0.0350800931626076; 0.0375942893783223; 0.0431942496701999; 0.0444783440608714; 0.0444783440608714; 0.0444783440608714; 0.0444783440608714; 0.045977780126147; 0.045977780126147; 0.0971433377438058; 0.0971433377438058; 0.0977699030315142; 0.0977699030315142; 0.100238552220336; 0.111919201780132; 0.11231660022128; 0.11231660022128; 0.11231660022128; 0.11231660022128"
"blue","herv_HERVK3.int; herv_HERVK9.int; herv_HERVH.int; herv_HERV3.int; herv_HERVK22.int; herv_HERVL.int; AD_binary; herv_HERV17.int; herv_HERVK14.int; herv_HERVK.int; herv_HERVK13.int; herv_HERVE.int; herv_HERV.Fc1.int; herv_HERVK11.int","0.068; 0.065; 0.064; 0.063; 0.05; 0.045; 0.043; 0.031; 0.029; 0.025; 0.017; 0.016; 0.011; -0.003",129,"ADARB2; DSCAM; RGS12; KCNT2; NRXN1; LINGO2; PROX1; ARPP21; ENSG00000271860; GRM7; NFIB; NEDD4L; ENSG00000226939; DOCK10; CALB2; CCNH; NR2F2-AS1; GALNT13; MAGI3; NFIX; MAPK4; MIR99AHG; PROX1-AS1; EGFR; FIGN; LINC02488; LINC01013; PDE3A; TSHZ2; LAMA3","signaling receptor activity; molecular transducer activity; transmembrane signaling receptor activity; G protein-coupled receptor activity; signaling receptor activator activity; signaling receptor regulator activity; receptor ligand activity; ligand-gated monoatomic cation channel activity; cytokine activity; ion channel regulator activity; ligand-gated monoatomic ion channel activity; channel regulator activity; ligand-gated channel activity; transporter regulator activity; calcium ion binding; monoatomic cation channel activity; nuclear receptor activity; ligand-activated transcription factor activity; cell adhesion mediator activity; peptide receptor activity; protein tyrosine kinase activator activity; hydrolase activity, hydrolyzing N-glycosyl compounds; DNA-binding transcription factor activity, RNA polymerase II-specific; gated channel activity; cytokine receptor activity; immune receptor activity; signaling receptor binding; DNA-binding transcription factor activity; nuclear steroid receptor activity; chemorepellent activity","9.8524696805857e-05; 9.8524696805857e-05; 0.000227352999260466; 0.00121670012915287; 0.00344041549517625; 0.00740087427387004; 0.0154784692058987; 0.0299130799221581; 0.0667776273732954; 0.0872571901057816; 0.0898846613983105; 0.0898846613983105; 0.0898846613983105; 0.0898846613983105; 0.099173182132491; 0.103460438605552; 0.103460438605552; 0.108767742079097; 0.114192331932966; 0.119061195589769; 0.119061195589769; 0.134888978302579; 0.134888978302579; 0.134888978302579; 0.138369659214979; 0.138369659214979; 0.148171076545022; 0.161021593255778; 0.161021593255778; 0.161021593255778"
