"signature","feature","gene_set","n_gene","agg","level","rho","p_val","n","herv_pct","gene_set_pct","p_adj"
"IFN_STAT1","HERVK11-int","ISG15;STAT1;IFIT3",3,"mean","cell",0.326729596236446,2.16187280960328e-257,10406,0.0933115510282529,0.210839900057659,5.04436988907433e-257
"IFN_STAT1","HERVK22-int","ISG15;STAT1;IFIT3",3,"mean","cell",0.319560082575676,1.07994663736286e-245,10406,0.113300019219681,0.210839900057659,1.88990661538501e-245
"IFN_STAT1","HERVK3-int","ISG15;STAT1;IFIT3",3,"mean","cell",0.312140865601026,6.38849621626261e-234,10406,0.0845665961945032,0.210839900057659,8.94389470276765e-234
"IFN_STAT1","HERVK-int","ISG15;STAT1;IFIT3",3,"mean","cell",0.232450731166415,1.0772934833956e-127,10406,0.185181625985009,0.210839900057659,1.25684239729487e-127
"IFN_STAT1","HERVK9-int","ISG15;STAT1;IFIT3",3,"mean","cell",0.131911952183686,1.29678986052662e-41,10406,0.315202767634057,0.210839900057659,1.29678986052662e-41
"TLR8","HERVK13-int","TLR8",1,"mean","cell",0.851588537960642,0,10406,0.0220065346915241,0.0109552181433788,0
"TLR8","HERVK14-int","TLR8",1,"mean","cell",0.728268676508511,0,10406,0.0675571785508361,0.0109552181433788,0
"TLR8","HERVK3-int","TLR8",1,"mean","cell",0.714246655243781,0,10406,0.0845665961945032,0.0109552181433788,0
"TLR8","HERVK11-int","TLR8",1,"mean","cell",0.677814961759715,0,10406,0.0933115510282529,0.0109552181433788,0
"TLR8","HERVK22-int","TLR8",1,"mean","cell",0.618731110719421,0,10406,0.113300019219681,0.0109552181433788,0
"TLR8","HERVK-int","TLR8",1,"mean","cell",0.431057299454662,0,10406,0.185181625985009,0.0109552181433788,0
"TLR8","HERVK9-int","TLR8",1,"mean","cell",0.226547725008153,3.19959195461388e-121,10406,0.315202767634057,0.0109552181433788,3.19959195461388e-121
