"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1990928","response to amino acid starvation","9/436","15/1629",0.6,2.24174311926605,2.91995292295379,0.00662333204455459,0.999991280498079,0.999991280498079,"MTOR/SZT2/DAP/LARP1/TFEB/ITFG2/ATXN3/NPRL3/WDR59",9
"GO:0006289","nucleotide-excision repair","8/436","13/1629",0.615384615384615,2.29922371206775,2.84239976952334,0.00857707947558108,0.999991280498079,0.999991280498079,"ARID1A/ERCC3/XPC/FANCC/DDB2/CUL4A/ATXN3/SMARCA4",8
"GO:0032774","RNA biosynthetic process","146/436","471/1629",0.309978768577495,1.15815461929527,2.46030119762459,0.00860334120421491,0.999991280498079,0.999991280498079,"SKI/MTOR/PADI2/ARID1A/PTAFR/SRSF4/KPNA6/ERI3/RPRD2/SETDB1/GATAD2B/GON4L/ARHGEF2/NLRP3/DNMT3A/ANXA4/TET3/LOXL3/LIMS1/ERCC3/SAP130/BMPR2/SP110/SP140/LRRFIP1/IRAK2/XPC/TRAK1/USP4/PARP14/ZXDC/YEATS2/NSD2/IRF2/TENT4A/DAP/BDP1/DDX46/KDM3B/PPARGC1B/NSD1/RREB1/JARID2/TFEB/TRERF1/CARD11/FOXK1/TYW1/BAZ1B/GTF2IRD1/ZKSCAN1/CUX1/PRKRIP1/HIPK2/IKBKB/ZHX2/ZNF251/NFX1/AKNA/ABL1/MED27/EHMT1/CAMK1D/CCAR1/ZMIZ1/SUFU/CTBP2/AMBRA1/KDM2A/ARRB1/TAF1D/BICD1/TFCP2/ELK3/CMKLR1/KDM2B/MLXIP/NCOR2/SFSWAP/EP400/SNX6/PNN/RBM25/PSEN1/JDP2/INO80/MAP2K1/PDE8A/ZNF710/UBE2I/GLYR1/LITAF/NFATC2IP/RRN3P2/CTCF/NFATC3/WWP2/WWOX/PLCG2/TCF25/CRK/METTL16/ZBTB4/RAI1/CRLF3/EFTUD2/BPTF/RPTOR/MAFG/FOXK2/L3MBTL4/ZNF516/ZNF236/NFATC1/ARID3A/NFIC/DNM2/SMARCA4/ZNF69/BRD4/ELL/CRTC1/GATAD2A/ZNF146/ZFP14/HNRNPL/ZNF780B/TGFB1/CLASRP/ZNF611/ZNF331/ZSCAN5A/MAVS/PHF20/ZMYND8/NFATC2/TAF4/DIDO1/ZBTB46/SON/MED15/ASCC2/SREBF2/TCF20/BRD1/NBDY",146
"GO:0006338","chromatin remodeling","41/436","111/1629",0.369369369369369,1.38005207041904,2.50679563312368,0.00967208642681913,0.999991280498079,0.999991280498079,"MTOR/PADI2/ARID1A/STK40/SETDB1/GATAD2B/DNMT3A/TET3/MAPKAPK3/RAD54L2/YEATS2/NSD2/STK32B/KDM3B/STK10/NSD1/JARID2/RPS6KA2/BAZ1B/HIPK2/IKBKB/NEK6/EHMT1/KDM2A/KDM2B/EP400/STK24/JDP2/CDC42BPB/INO80/GLYR1/CTCF/MINK1/KSR1/BPTF/KDM4B/SMARCA4/BRD4/GATAD2A/BRD1/PRKX",41
"GO:0006367","transcription initiation at RNA polymerase II promoter","9/436","16/1629",0.5625,2.10163417431193,2.67627311065919,0.0116123345892285,0.999991280498079,0.999991280498079,"PADI2/ARID1A/TET3/ERCC3/MED27/GLYR1/SMARCA4/TAF4/MED15",9
"GO:0048568","embryonic organ development","17/436","38/1629",0.447368421052632,1.67147513278609,2.5312606355436,0.0119774261629213,0.999991280498079,0.999991280498079,"EPHB2/PHACTR4/ERCC3/CASP8/TFEB/MTHFD1L/HIPK2/DYNC2I1/SUFU/KCNQ1/SH2B3/FBXW8/KDM2B/PSEN1/MAP2K1/BPTF/TGFB1",17
"GO:0009132","nucleoside diphosphate metabolic process","12/436","24/1629",0.5,1.86811926605505,2.58939151243917,0.0121556574100269,0.999991280498079,0.999991280498079,"MTOR/HK2/CARD11/FOXK1/PRKAG2/PFKFB3/DHTKD1/HK1/ENTPD1/PSEN1/RPTOR/FOXK2",12
"GO:0141187","nucleic acid biosynthetic process","148/436","483/1629",0.306418219461698,1.14485155849336,2.29379526487513,0.013228755148242,0.999991280498079,0.999991280498079,"SKI/MTOR/PADI2/ARID1A/PTAFR/SRSF4/KPNA6/ERI3/RPRD2/SETDB1/GATAD2B/GON4L/ARHGEF2/NLRP3/DNMT3A/ANXA4/TET3/LOXL3/LIMS1/ERCC3/SAP130/BMPR2/SP110/SP140/LRRFIP1/IRAK2/XPC/TRAK1/USP4/PARP14/ZXDC/YEATS2/NSD2/IRF2/TENT4A/DAP/BDP1/DDX46/KDM3B/PPARGC1B/NSD1/RREB1/JARID2/TFEB/TRERF1/CARD11/FOXK1/TYW1/BAZ1B/GTF2IRD1/ZKSCAN1/CUX1/PRKRIP1/HIPK2/IKBKB/ZHX2/ZNF251/NFX1/AKNA/ABL1/MED27/EHMT1/CAMK1D/CCAR1/ZMIZ1/SUFU/CTBP2/AMBRA1/KDM2A/ARRB1/TAF1D/BICD1/TFCP2/ELK3/CMKLR1/KDM2B/MLXIP/NCOR2/SFSWAP/EP400/SNX6/PNN/RBM25/PSEN1/JDP2/INO80/MAP2K1/PDE8A/ZNF710/UBE2I/GLYR1/LITAF/NFATC2IP/RRN3P2/CTCF/NFATC3/WWP2/WWOX/PLCG2/USP10/TCF25/CRK/SMG6/METTL16/ZBTB4/RAI1/CRLF3/EFTUD2/BPTF/RPTOR/MAFG/FOXK2/L3MBTL4/ZNF516/ZNF236/NFATC1/ARID3A/NFIC/DNM2/SMARCA4/ZNF69/BRD4/ELL/CRTC1/GATAD2A/ZNF146/ZFP14/HNRNPL/ZNF780B/TGFB1/CLASRP/ZNF611/ZNF331/ZSCAN5A/MAVS/PHF20/ZMYND8/NFATC2/TAF4/DIDO1/ZBTB46/SON/MED15/ASCC2/SREBF2/TCF20/BRD1/NBDY",148
"GO:0006195","purine nucleotide catabolic process","13/436","27/1629",0.481481481481481,1.79892966360856,2.52993518915514,0.0134083686718223,0.999991280498079,0.999991280498079,"MTOR/PDE4B/HK2/FOXK1/PRKAG2/PFKFB3/DHTKD1/HK1/PSEN1/PDE8A/RPTOR/FOXK2/PDE9A",13
"GO:0009154","purine ribonucleotide catabolic process","13/436","27/1629",0.481481481481481,1.79892966360856,2.52993518915514,0.0134083686718223,0.999991280498079,0.999991280498079,"MTOR/PDE4B/HK2/FOXK1/PRKAG2/PFKFB3/DHTKD1/HK1/PSEN1/PDE8A/RPTOR/FOXK2/PDE9A",13
"GO:0009261","ribonucleotide catabolic process","13/436","27/1629",0.481481481481481,1.79892966360856,2.52993518915514,0.0134083686718223,0.999991280498079,0.999991280498079,"MTOR/PDE4B/HK2/FOXK1/PRKAG2/PFKFB3/DHTKD1/HK1/PSEN1/PDE8A/RPTOR/FOXK2/PDE9A",13
"GO:0006974","DNA damage response","38/436","104/1629",0.365384615384615,1.36516407904023,2.32605522005503,0.0152820703189984,0.999991280498079,0.999991280498079,"MTOR/TNFRSF1B/ARID1A/SPRED2/ERCC3/XPC/RASSF1/PRKCD/NSD2/BOD1L1/TENT4A/BAZ1B/HIPK2/SPIDR/LYN/FANCC/CDC14B/ABL1/MGMT/DDB2/KDM2A/EP400/PARP4/CUL4A/PSEN1/ATXN3/PPP2R5C/HERC2/INO80/USP10/ZBTB4/RPTOR/SMARCA4/BRD4/ZMYND8/NFATC2/TAF4/ASCC2",38
"GO:0034198","cellular response to amino acid starvation","8/436","14/1629",0.571428571428571,2.13499344692005,2.57763447491773,0.0154030439993405,0.999991280498079,0.999991280498079,"MTOR/SZT2/DAP/TFEB/ITFG2/ATXN3/NPRL3/WDR59",8
"GO:0006661","phosphatidylinositol biosynthetic process","11/436","22/1629",0.5,1.86811926605505,2.47761042469443,0.0162237949919183,0.999991280498079,0.999991280498079,"PIK3CD/PIP5K1A/TTC7A/INPP4A/INPP5D/PIGX/TTC7B/VAC14/PLCG2/MTMR4/PI4KA",11
"GO:0009134","nucleoside diphosphate catabolic process","11/436","22/1629",0.5,1.86811926605505,2.47761042469443,0.0162237949919183,0.999991280498079,0.999991280498079,"MTOR/HK2/FOXK1/PRKAG2/PFKFB3/DHTKD1/HK1/ENTPD1/PSEN1/RPTOR/FOXK2",11
"GO:0036211","protein modification process","112/436","357/1629",0.313725490196078,1.17215326497572,2.22462103407125,0.0162440540007047,0.999991280498079,0.999991280498079,"PIK3CD/UBE4B/MTOR/UBR4/EPHB2/MAN1C1/RNF19B/STK40/ARHGEF2/SPRED2/TET3/LOXL3/BMPR2/SUMF1/IRAK2/TRAK1/ARIH2/USP4/RASSF1/MAPKAPK3/PRKCD/PARP14/YEATS2/XXYLT1/HTT/STK32B/UBE2D2/GALNT10/STK10/NSD1/GCNT2/RPS6KA2/RNF216/USP42/BAZ1B/TRIM4/TRIM56/PRKRIP1/HIPK2/PRKAG2/MSRA/TNFRSF10B/IKBKB/LYN/ST3GAL1/B4GALT1/NFX1/CDC14B/NEK6/PPP6C/MAPKAP1/LRSAM1/ABL1/MED27/EHMT1/CAMK1D/CCNY/CCAR1/CAMK2G/ZMIZ1/WBP1L/GRK5/AMBRA1/DDB2/ARRB1/SSH1/FBXW8/CHFR/PARP4/STK24/CUL4A/SNX6/PSEN1/ATXN3/PPP2R5C/CDC42BPB/HERC2/MAP2K1/RAB40C/UBE2I/MGRN1/EEF2K/NFATC2IP/WWP2/ST3GAL2/PLCG2/USP10/TCF25/NXN/MINK1/PIK3R5/KSR1/MAP3K14/USP32/MAP3K3/PECAM1/WIPI1/UBE2O/RNF213/RPTOR/MARCHF2/MAN2B1/AXL/TGFB1/PLAUR/MAVS/RASSF2/ABHD12/TRPC4AP/HLCS/TPST2/PRKX",112
"GO:0046434","organophosphate catabolic process","18/436","42/1629",0.428571428571429,1.60124508519004,2.38582147946338,0.0163666455010414,0.999991280498079,0.999991280498079,"MTOR/PDE4B/PLB1/HK2/PRKCD/FOXK1/PRKAG2/PFKFB3/DHTKD1/HK1/ENTPD1/PSEN1/PDE8A/PLCG2/RPTOR/FOXK2/ABHD12/PDE9A",18
"GO:0048193","Golgi vesicle transport","21/436","51/1629",0.411764705882353,1.53845116028063,2.36117474196582,0.0164661183051712,0.999991280498079,0.999991280498079,"TRAPPC12/RAB1A/SEC22A/HTT/ERGIC1/RUFY1/CUX1/TRAPPC9/PPP6C/RAB11FIP3/VPS35L/ANKFY1/RABEP1/WIPI1/GGA3/RAB31/ATP9B/DNM2/ARFGEF2/DOP1B/TRAPPC10",21
"GO:0006650","glycerophospholipid metabolic process","19/436","45/1629",0.422222222222222,1.57752293577982,2.37436853198868,0.0164959385120039,0.999991280498079,0.999991280498079,"PIK3CD/INPP5B/PIP5K1A/PLB1/TTC7A/INPP4A/INPP5D/DGKD/PIGX/SERINC5/TTC7B/VAC14/PLCG2/PAFAH1B1/PIK3R5/MTMR4/ABHD12/AGPAT3/PI4KA",19
"GO:0042594","response to starvation","19/436","45/1629",0.422222222222222,1.57752293577982,2.37436853198868,0.0164959385120039,0.999991280498079,0.999991280498079,"MTOR/SZT2/BMPR2/DAP/LARP1/TFEB/FOXK1/PRKAG2/AMBRA1/ITFG2/STK24/ATXN3/NPRL3/CLEC16A/WDR59/WIPI1/RPTOR/FOXK2/SREBF2",19
