"module","trait","cor","n_gene","hub_gene","GO","GO_padj"
"blue","herv_HERVK9.int; herv_HERVL.int; herv_HERVH.int; herv_HERV17.int; herv_HERVK.int; herv_HERV3.int; herv_HERVK14.int; herv_HERVK22.int; herv_HERVK3.int; herv_HERVK13.int; AD_binary; herv_HERVK11.int; herv_HERVE.int; herv_HERV.Fc1.int","-0.105; -0.101; -0.094; -0.082; -0.069; -0.054; -0.042; -0.029; -0.026; -0.023; -0.019; 0.012; -0.01; NA",185,"MT-RNR2; MT-CO2; MT-CO3; MT-ND3; MT-ND4; MT-CO1; MT-CYB; MT-ATP6; MT-ND2; MT-ND1; MT-RNR1; SYT1; CADM2; KCNIP4; RBFOX1; LSAMP; GRIN1; NRXN1; CNTNAP2; PTPRD; CSMD1; NRXN3; MT-ND5; NRG3; OPCML; ANKS1B; NALF1; PLCB1; MT-ND4L; NRGN","cytoplasmic translation; translation; monoatomic ion transmembrane transport; monoatomic cation transmembrane transport; inorganic ion transmembrane transport; proton transmembrane transport; monoatomic cation transport; inorganic cation transmembrane transport; monoatomic ion transport; modulation of chemical synaptic transmission; regulation of trans-synaptic signaling; transmembrane transport; purine ribonucleotide biosynthetic process; nervous system development; glutamate receptor signaling pathway; ribonucleotide biosynthetic process; chemical synaptic transmission; anterograde trans-synaptic signaling; neuron projection morphogenesis; purine nucleoside triphosphate metabolic process; learning; synapse organization; trans-synaptic signaling; purine nucleoside triphosphate biosynthetic process; purine ribonucleoside triphosphate biosynthetic process; substantia nigra development; midbrain development; ribose phosphate biosynthetic process; nucleoside triphosphate metabolic process; neuron projection development","6.627984521879e-10; 0.000388873334407831; 0.000755929786070694; 0.000755929786070694; 0.00118170772669973; 0.0015658264069288; 0.00160015601862657; 0.00160015601862657; 0.00160015601862657; 0.00434111665804648; 0.00434111665804648; 0.00540898982704029; 0.0113161206363593; 0.0149409082450202; 0.0149409082450202; 0.0165643678337358; 0.0165643678337358; 0.0165643678337358; 0.0165643678337358; 0.0165643678337358; 0.0165643678337358; 0.0165643678337358; 0.0165643678337358; 0.0165643678337358; 0.0165643678337358; 0.0165643678337358; 0.0165643678337358; 0.0165643678337358; 0.0171011787170221; 0.0188002952817857"
"turquoise","herv_HERVK9.int; herv_HERVL.int; herv_HERV17.int; AD_binary; herv_HERVK.int; herv_HERV3.int; herv_HERVK22.int; herv_HERVK14.int; herv_HERVK3.int; herv_HERVK13.int; herv_HERVE.int; herv_HERVH.int; herv_HERVK11.int; herv_HERV.Fc1.int","0.145; 0.14; 0.121; 0.109; 0.094; 0.088; 0.067; 0.059; 0.043; 0.04; 0.031; 0.02; -0.017; NA",503,"ABR; TBC1D22A; MALAT1; RAPGEF1; INPP5D; SNX29; PREX1; RIN3; TTC7A; TNS3; CMIP; ZNF710; PLCG2; CUX1; RYR1; DOCK2; GNG7; LYN; RNF213; PACSIN2; RAB31; KCNQ1; CTBP2; WDFY4; ALOX5; ARRB1; MTHFD1L; FGD2; MYO1F; TRAPPC9","transcription by RNA polymerase II; regulation of transcription by RNA polymerase II; DNA-templated transcription; regulation of RNA metabolic process; regulation of RNA biosynthetic process; regulation of DNA-templated transcription; RNA metabolic process; regulation of nucleobase-containing compound metabolic process; TORC1 signaling; DNA-templated transcription initiation; response to amino acid starvation; nucleotide-excision repair; RNA biosynthetic process; chromatin remodeling; transcription initiation at RNA polymerase II promoter; embryonic organ development; nucleoside diphosphate metabolic process; nucleic acid biosynthetic process; purine nucleotide catabolic process; purine ribonucleotide catabolic process; ribonucleotide catabolic process; DNA damage response; cellular response to amino acid starvation; phosphatidylinositol biosynthetic process; nucleoside diphosphate catabolic process; protein modification process; organophosphate catabolic process; Golgi vesicle transport; glycerophospholipid metabolic process; response to starvation","0.410846354763756; 0.410846354763756; 0.410846354763756; 0.520899596705627; 0.661751544893134; 0.74064149136999; 0.753613998940439; 0.753613998940439; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079; 0.999991280498079"
"brown","herv_HERVK9.int; herv_HERVL.int; herv_HERVH.int; herv_HERV17.int; herv_HERVK.int; herv_HERV3.int; herv_HERVK22.int; herv_HERVK14.int; herv_HERVK3.int; herv_HERVE.int; herv_HERVK13.int; herv_HERVK11.int; AD_binary; herv_HERV.Fc1.int","0.143; 0.133; 0.111; 0.109; 0.105; 0.072; 0.045; 0.037; 0.037; 0.036; 0.028; 0.002; 0.001; NA",392,"FRMD4A; CSGALNACT1; ELMO1; ARHGAP22; LRMDA; SFMBT2; ABCC4; LDLRAD4; ANKRD44; DOCK4; ADAM28; SORL1; TBXAS1; ARHGAP24; SRGAP2; DOCK8; MEF2A; HS3ST4; ENSG00000287684; MAML3; EPB41L2; ST6GALNAC3; PALD1; ATP8B4; ZFHX3; IGSF21; GALNT2; FOXN3; PLXDC2; FAM149A","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; phosphatidylinositol 3-kinase/protein kinase B signal transduction; cellular response to insulin stimulus; glycerolipid biosynthetic process; cholesterol homeostasis; sterol homeostasis; cellular response to oxygen-containing compound; epidermal cell differentiation; cellular response to peptide hormone stimulus; regulation of leukocyte apoptotic process; connective tissue development; negative regulation of protein catabolic process; mesenchyme development; lipid biosynthetic process; phosphatidylinositol biosynthetic process; insulin receptor signaling pathway; response to glucose; glycerophospholipid biosynthetic process; regulation of vascular associated smooth muscle cell proliferation; vascular associated smooth muscle cell proliferation; regulation of locomotion; mesenchymal cell differentiation; regulation of cell migration; regulation of cell motility; phospholipid biosynthetic process; response to hexose; symbiont entry into host; symbiont entry into host cell; lipid homeostasis","0.65818949898892; 0.65818949898892; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481; 0.999998984135481"
"pink","herv_HERVK9.int; herv_HERVL.int; herv_HERV17.int; herv_HERVH.int; herv_HERVK.int; herv_HERV3.int; herv_HERVK22.int; herv_HERVK14.int; herv_HERVK3.int; herv_HERVK13.int; herv_HERVE.int; herv_HERVK11.int; AD_binary; herv_HERV.Fc1.int","0.121; 0.117; 0.091; 0.089; 0.065; 0.061; 0.05; 0.044; 0.039; 0.026; 0.02; -0.011; -0.003; NA",51,"ANKS1A; TLR2; SUSD6; SP100; SIPA1L2; NUMB; PHC2; SPTLC2; MAP3K8; EPSTI1; SLA; BABAM2; FAM168A; SERPINB9; ITGA9; SUCLG2; SLC1A3; ARMH3; TBC1D16; PSTPIP2; SEC14L1; UBAC2; INTS10; AGO4; ENSG00000294543; WNT5A; IFI44L; SIRPB2; NUDT16-DT; SAMD9L","regulation of protein localization to plasma membrane; regulation of protein localization to cell periphery; regulation of protein localization to membrane; amino acid metabolic process; carboxylic acid metabolic process; organic acid metabolic process; oxoacid metabolic process; regulation of cellular localization; positive regulation of protein localization to plasma membrane; response to type I interferon; vascular process in circulatory system; inorganic ion homeostasis; regulation of protein localization; positive regulation of protein localization to cell periphery; telencephalon development; negative regulation of protein localization; positive regulation of protein localization to membrane; monoatomic cation homeostasis; monoatomic ion homeostasis; defense response to virus; respiratory tube development; lung development; organic hydroxy compound biosynthetic process; respiratory system development; response to virus; protein localization to plasma membrane; intracellular calcium ion homeostasis; forebrain development; defense response; regulation of protein transport","0.468105376861967; 0.483587458841297; 0.583884244407253; 0.583884244407253; 0.583884244407253; 0.583884244407253; 0.583884244407253; 0.583884244407253; 0.583884244407253; 0.637232746967151; 0.637232746967151; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039; 0.679696224971039"
