"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099177","regulation of trans-synaptic signaling","29/225","252/5363",0.115079365079365,2.74298059964727,5.93058448406121,4.84822387972583e-07,3.23258603007666e-05,2.87721053004498e-05,"NTNG1/TNR/NRXN1/GRM7/NLGN1/GRID2/PPP3CA/GRIA2/MCTP1/GRIK2/NXPH1/ADGRB1/PTPRD/NTRK2/NRG3/LRRC4C/GRM5/GRIA4/PPFIA2/DLGAP1/DCC/GRIK5/PLCB1/GRIK1/SYNGR1/NLGN4X/OPHN1/NLGN3/GRIA3",29
"GO:0045597","positive regulation of cell differentiation","33/225","313/5363",0.105431309904153,2.51301384451544,5.77200894676321,5.75536102118199e-07,3.73644095769894e-05,3.32567398620101e-05,"MACF1/DAB1/BRINP3/PPP3CA/SEMA5A/VCAN/QKI/NRCAM/PTPRZ1/SMARCD3/TOX/PTPRD/NTRK2/ZEB1/SOX6/NELL1/LTBP3/GRM5/SOX5/ASCL1/ACIN1/ZFP36L1/TCF12/SMARCD2/PRKCA/TCF4/CARM1/DPF1/PLCB1/OLIG2/DSCAM/IL1RAPL1/DMD",33
"GO:0051965","positive regulation of synapse assembly","10/225","34/5363",0.294117647058824,7.01045751633987,7.35667794239275,7.48180514113416e-07,4.73272135466102e-05,4.21242794180995e-05,"NRXN1/NLGN1/GRID2/ADGRB3/ADGRB1/PTPRD/NTRK2/LRRTM3/IL1RAPL1/NLGN3",10
"GO:0007268","chemical synaptic transmission","34/225","334/5363",0.101796407185629,2.42637391882901,5.63278816342763,8.70403963459439e-07,5.23728433623033e-05,4.6615216117494e-05,"NTNG1/TNR/NRXN1/GRM7/NLGN1/FGF12/GRID2/PPP3CA/GRIA2/MCTP1/GRIK2/NXPH1/KCND2/ADGRB1/PTPRD/NTRK2/NRG3/SLC1A2/LRRC4C/DLG2/GRM5/GRIA4/PPFIA2/DLGAP1/DCC/GRIK5/PLCB1/KCNQ2/GRIK1/SYNGR1/NLGN4X/OPHN1/NLGN3/GRIA3",34
"GO:0098916","anterograde trans-synaptic signaling","34/225","334/5363",0.101796407185629,2.42637391882901,5.63278816342763,8.70403963459439e-07,5.23728433623033e-05,4.6615216117494e-05,"NTNG1/TNR/NRXN1/GRM7/NLGN1/FGF12/GRID2/PPP3CA/GRIA2/MCTP1/GRIK2/NXPH1/KCND2/ADGRB1/PTPRD/NTRK2/NRG3/SLC1A2/LRRC4C/DLG2/GRM5/GRIA4/PPFIA2/DLGAP1/DCC/GRIK5/PLCB1/KCNQ2/GRIK1/SYNGR1/NLGN4X/OPHN1/NLGN3/GRIA3",34
"GO:0097105","presynaptic membrane assembly","6/225","10/5363",0.6,14.3013333333333,8.80955901632921,9.31071628724679e-07,5.46893740015186e-05,4.86770781333253e-05,"NRXN1/NLGN1/PTPRD/NLGN4X/IL1RAPL1/NLGN3",6
"GO:0007610","behavior","31/225","291/5363",0.106529209621993,2.53918289423444,5.64943107075618,1.05324971834021e-06,6.04271408173325e-05,5.3784061504472e-05,"DAB1/SGIP1/NEGR1/TNR/NRXN1/MBD5/ASIC4/CHL1/KAT2B/THRB/NLGN1/FGF12/ADGRB3/GRIK2/SGK1/KCND2/PTPRZ1/CNTNAP2/CSMD1/NTRK2/SLC1A2/GRM5/CNTN1/TAFA2/NRXN3/SPTBN4/PLCB1/DSCAM/CSNK1E/NLGN4X/NLGN3",31
"GO:0051962","positive regulation of nervous system development","20/225","140/5363",0.142857142857143,3.40507936507937,6.03380167208221,1.15205417509294e-06,6.45935829535064e-05,5.74924643359778e-05,"MACF1/NRXN1/NLGN1/GRID2/SEMA5A/VCAN/ADGRB3/QKI/PTPRZ1/SMARCD3/ADGRB1/PTPRD/NTRK2/LRRTM3/GRM5/ASCL1/OLIG2/DSCAM/IL1RAPL1/NLGN3",20
"GO:0008037","cell recognition","10/225","37/5363",0.27027027027027,6.44204204204204,6.95055985221513,1.77847570682417e-06,9.53804254072875e-05,8.48947442662521e-05,"SEMA5A/VCAN/NRCAM/CNTNAP2/ADGRB1/CADM1/NTM/OPCML/NCAM2/DSCAM",10
"GO:0099172","presynapse organization","10/225","37/5363",0.27027027027027,6.44204204204204,6.95055985221513,1.77847570682417e-06,9.53804254072875e-05,8.48947442662521e-05,"NRXN1/CLASP2/NLGN1/GRID2/PTPRD/LRRTM3/PPFIA2/NLGN4X/IL1RAPL1/NLGN3",10
"GO:0097090","presynaptic membrane organization","6/225","11/5363",0.545454545454545,13.0012121212121,8.33721528512682,1.97675425466572e-06,0.000103758569069369,9.23518337118184e-05,"NRXN1/NLGN1/PTPRD/NLGN4X/IL1RAPL1/NLGN3",6
"GO:0007267","cell-cell signaling","41/225","461/5363",0.0889370932754881,2.11986502771752,5.26243937208408,2.10870854491781e-06,0.000108378832923172,9.64641672083017e-05,"NTNG1/TNR/NRXN1/GRM7/NLGN1/FGF12/GRID2/PPP3CA/ANK2/GRIA2/SEMA5A/MCTP1/GRIK2/NXPH1/KCND2/ADGRB1/PTPRD/NTRK2/NRG3/BRSK2/SLC1A2/LRRC4C/DLG2/GRM5/GRIA4/PPFIA2/FGF14/PRKCA/DLGAP1/DCC/GRIK5/PLCB1/KCNQ2/GRIK1/SYNGR1/NLGN4X/IL1RAPL1/DMD/OPHN1/NLGN3/GRIA3",41
"GO:0007420","brain development","33/225","332/5363",0.0993975903614458,2.36919678714859,5.38970963294888,2.20714425171916e-06,0.000110687994450815,9.8519470238474e-05,"RERE/DAB1/NEGR1/PBX1/TNR/AKT3/NRXN1/CTNNA2/ERBB4/GRID2/SEMA5A/ZSWIM6/NRCAM/CNTNAP2/TOX/NFIB/NTRK2/ZEB1/NRG3/SOX6/SLC1A2/CNTN1/ASCL1/PCDH9/RORA/CA10/CDH2/MAST1/PLCB1/MACROD2/OLIG2/NLGN4X/OPHN1",33
"GO:0042391","regulation of membrane potential","22/225","172/5363",0.127906976744186,3.0487338501292,5.71454775087774,2.24337240475911e-06,0.000110687994450815,9.8519470238474e-05,"SLC8A1/NRXN1/NLGN1/FGF12/GRID2/PPP3CA/ANK2/GRIA2/GRIK2/NRCAM/KCND2/NTRK2/ANK3/GRM5/GRIA4/GRIK5/KCNQ2/GRIK1/NLGN4X/DMD/NLGN3/GRIA3",22
"GO:0044057","regulation of system process","23/225","188/5363",0.122340425531915,2.91605200945626,5.59614108365709,2.84695012944561e-06,0.000137714234692987,0.000122574571104717,"PDE4B/NEGR1/TNR/SLC8A1/NRXN1/THRB/NLGN1/FGF12/PPP3CA/ANK2/PDE4D/GRIK2/SGK1/QKI/KCND2/PARD3/HIP1R/PRKCA/CC2D1A/SPTBN4/NLGN4X/DMD/NLGN3",23
"GO:0016358","dendrite development","19/225","138/5363",0.13768115942029,3.28170692431562,5.68216538427809,3.80135556592248e-06,0.000180345080406361,0.000160518779565067,"RERE/DAB1/DNM3/CTNNA2/MAP2/NLGN1/PPP3CA/CTNND2/ADGRB3/CSMD3/ASAP1/PTPRD/PPFIA2/TANC2/DCC/CARM1/CC2D1A/DSCAM/IL1RAPL1",19
"GO:0019226","transmission of nerve impulse","9/225","33/5363",0.272727272727273,6.50060606060606,6.6322596809819,5.48617332885122e-06,0.000255365841552377,0.000227292106533936,"TNR/FGF12/GRIK2/NRCAM/KCND2/CNTNAP2/NTRK2/ANK3/SPTBN4",9
