"signature","feature","gene_set","n_gene","agg","level","rho","p_val","n","herv_pct","gene_set_pct","p_adj"
1,"HARLEQUIN-6p21.31","COL4A1",1,"mean","donor",0.0131578947368421,0.936634215642547,39,0.0859998535549535,0.119901881818847,0.936634215642547
2,"HARLEQUIN-6p21.31","COL4A2",1,"mean","donor",0.0451417004048583,0.784947901876288,39,0.0859998535549535,0.205499011495936,0.784947901876288
3,"HARLEQUIN-6p21.31","AJAP1",1,"mean","donor",0.108502024291498,0.51086303970829,39,0.0859998535549535,0.305045031851798,0.51086303970829
4,"HARLEQUIN-6p21.31","CRTAC1",1,"mean","donor",-0.012753036437247,0.938580176292017,39,0.0859998535549535,0.245917844328916,0.938580176292017
5,"HARLEQUIN-6p21.31","HAPLN1",1,"mean","donor",-0.178744939271255,0.276268111826339,39,0.0859998535549535,0.105952991140075,0.276268111826339
6,"HARLEQUIN-6p21.31","TOX2",1,"mean","donor",0.0151821862348178,0.926910076996616,39,0.0859998535549535,0.278245588342974,0.926910076996616
1,"HML4-16p13.3","COL4A1",1,"mean","donor",0.0619433198380567,0.707950456377898,39,0.12037782821996,0.119901881818847,0.707950456377898
2,"HML4-16p13.3","COL4A2",1,"mean","donor",0.068421052631579,0.678967194539346,39,0.12037782821996,0.205499011495936,0.678967194539346
3,"HML4-16p13.3","AJAP1",1,"mean","donor",-0.105668016194332,0.522027782615683,39,0.12037782821996,0.305045031851798,0.522027782615683
4,"HML4-16p13.3","CRTAC1",1,"mean","donor",0.0198380566801619,0.904586511866081,39,0.12037782821996,0.245917844328916,0.904586511866081
5,"HML4-16p13.3","HAPLN1",1,"mean","donor",-0.0180161943319838,0.913314159496591,39,0.12037782821996,0.105952991140075,0.913314159496591
6,"HML4-16p13.3","TOX2",1,"mean","donor",-0.0269230769230769,0.870759709026681,39,0.12037782821996,0.278245588342974,0.870759709026681
1,"HML3-1q32.1b","RASSF8",1,"mean","donor",-0.0139676113360324,0.932743393988814,39,0.0717946840448122,0.275389909936296,0.932743393988814
2,"HML3-1q32.1b","CTXND1",1,"mean","donor",0.0635627530364373,0.700664603683077,39,0.0717946840448122,0.151424178077177,0.700664603683077
3,"HML3-1q32.1b","LIN7A",1,"mean","donor",0.223279352226721,0.171834283265329,39,0.0717946840448122,0.243757779893095,0.171834283265329
4,"HML3-1q32.1b","TACR1",1,"mean","donor",0.124493927125506,0.450180547437121,39,0.0717946840448122,0.200556491176686,0.450180547437121
5,"HML3-1q32.1b","GOLIM4",1,"mean","donor",0.12004048582996,0.466674383630966,39,0.0717946840448122,0.200263601083693,0.466674383630966
6,"HML3-1q32.1b","AJAP1",1,"mean","donor",-0.132591093117409,0.421020155542036,39,0.0717946840448122,0.305045031851798,0.421020155542036
1,"HML1-1q32.1","RASSF8",1,"mean","donor",0.0224696356275304,0.891999657100445,39,0.0560884528080838,0.275389909936296,0.891999657100445
2,"HML1-1q32.1","LIN7A",1,"mean","donor",0.205465587044534,0.209542611050278,39,0.0560884528080838,0.243757779893095,0.209542611050278
3,"HML1-1q32.1","CRTAC1",1,"mean","donor",0.211336032388664,0.196531170505815,39,0.0560884528080838,0.245917844328916,0.196531170505815
4,"HML1-1q32.1","COL4A1",1,"mean","donor",-0.0129554655870445,0.937607151304987,39,0.0560884528080838,0.119901881818847,0.937607151304987
5,"HML1-1q32.1","AJAP1",1,"mean","donor",-0.0888663967611336,0.590590455659558,39,0.0560884528080838,0.305045031851798,0.590590455659558
6,"HML1-1q32.1","COL4A2",1,"mean","donor",0.0649797570850202,0.694311043388528,39,0.0560884528080838,0.205499011495936,0.694311043388528
