"signature","feature","gene_set","n_gene","agg","level","rho","p_val","n","herv_pct","gene_set_pct","p_adj"
"IFN_STAT1","HML3-5p15.33d","ISG15;STAT1;IFIT3",3,"mean","donor",-0.489805595068753,0.00209077126303153,37,0.0219341974077767,0.272183449651047,0.0501785103127567
"IFN_STAT1","HML2-3q12.3","ISG15;STAT1;IFIT3",3,"mean","donor",-0.423186344238976,0.00906239864442903,37,0.0727816550348953,0.272183449651047,0.108748783733148
"IFN_STAT1","HML2-4p16.1b","ISG15;STAT1;IFIT3",3,"mean","donor",-0.265291607396871,0.112534612502883,37,0.0169491525423729,0.272183449651047,0.900276900023067
"IFN_STAT1","HML3-19p13.2c","ISG15;STAT1;IFIT3",3,"mean","donor",0.206258890469417,0.220656660098442,37,0.0209371884346959,0.272183449651047,0.909149323035607
"IFN_STAT1","HML3-6p22.1","ISG15;STAT1;IFIT3",3,"mean","donor",-0.204362256993836,0.225024304247921,37,0.0119641076769691,0.272183449651047,0.909149323035607
"IFN_STAT1","HML5-12q12a","ISG15;STAT1;IFIT3",3,"mean","donor",-0.158131816026553,0.349910009652452,37,0.0159521435692921,0.272183449651047,0.909149323035607
"IFN_STAT1","HML3-16p13.3","ISG15;STAT1;IFIT3",3,"mean","donor",-0.15647226173542,0.355054251993337,37,0.0239282153539382,0.272183449651047,0.909149323035607
"IFN_STAT1","HML3-1p21.3","ISG15;STAT1;IFIT3",3,"mean","donor",0.155523944997629,0.35801420400984,37,0.0139581256231306,0.272183449651047,0.909149323035607
"IFN_STAT1","HML4-16p13.3","ISG15;STAT1;IFIT3",3,"mean","donor",0.146277856804173,0.387645800057326,37,0.0598205383848455,0.272183449651047,0.909149323035607
"IFN_STAT1","HML5-2p13.2","ISG15;STAT1;IFIT3",3,"mean","donor",-0.143669985775249,0.396254625464043,37,0.0189431704885344,0.272183449651047,0.909149323035607
"IFN_STAT1","HML2-1q22","ISG15;STAT1;IFIT3",3,"mean","donor",0.130393551446183,0.44176102109642,37,0.0189431704885344,0.272183449651047,0.909149323035607
"IFN_STAT1","HML6-19q13.43b","ISG15;STAT1;IFIT3",3,"mean","donor",0.112612612612613,0.506945808273161,37,0.0348953140578265,0.272183449651047,0.909149323035607
"IFN_STAT1","HML1-1q32.1","ISG15;STAT1;IFIT3",3,"mean","donor",0.10004741583689,0.555754925049579,37,0.0119641076769691,0.272183449651047,0.909149323035607
"IFN_STAT1","HML2-8p22","ISG15;STAT1;IFIT3",3,"mean","donor",0.0908013276434329,0.593015001240237,37,0.0119641076769691,0.272183449651047,0.909149323035607
"IFN_STAT1","HML6-1q41","ISG15;STAT1;IFIT3",3,"mean","donor",0.0896159317211949,0.597869940157893,37,0.0119641076769691,0.272183449651047,0.909149323035607
"IFN_STAT1","HML3-19p13.2b","ISG15;STAT1;IFIT3",3,"mean","donor",-0.0855855855855856,0.614504265925764,37,0.0139581256231306,0.272183449651047,0.909149323035607
"IFN_STAT1","HML3-1p36.13b","ISG15;STAT1;IFIT3",3,"mean","donor",-0.0732574679943101,0.666546028818066,37,0.0149551345962114,0.272183449651047,0.909149323035607
