"celltype","n_NC","n_AD","feature","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Endo",732,1884,"ERVL-B4",0.471278202419428,-0.0368978207975417,0.447,0.44,1
"Endo",732,1884,"HERVK9",0.477669009625073,-0.0273967809169325,0.314,0.301,1
"Endo",732,1884,"LTR19",0.506124795397222,0.275468176553842,0.08,0.067,1
"Endo",732,1884,"MER61",0.521602212120754,-0.0322795930587068,0.403,0.388,1
"Endo",732,1884,"HERV3",0.561512923536903,-0.029113860668245,0.183,0.172,1
"Endo",732,1884,"HERVK11",0.56891130261794,0.111002114224885,0.447,0.426,1
"Endo",732,1884,"ERVL-E",0.571660090715632,0.0888483220376706,0.457,0.437,1
"Endo",732,1884,"HERVL74",0.606910571524364,0.0790454531194781,0.279,0.265,1
"Endo",732,1884,"HERV17",0.676420286534463,-0.0728050747172916,0.206,0.198,1
"Endo",732,1884,"Harlequin",0.697918176516139,0.072670706126596,0.269,0.254,1
"Endo",732,1884,"LTR57",0.710441738559991,-0.361925562456173,0.056,0.059,1
"Endo",732,1884,"PRIMA41",0.721657787275158,0.123004031271181,0.133,0.124,1
"Endo",732,1884,"MER4",0.740276170222983,-0.0660496609438828,0.673,0.673,1
"Endo",732,1884,"HERVH48",0.788215100844462,-0.216899788045243,0.101,0.109,1
"Endo",732,1884,"HERVL",0.822857008430828,-0.0343957221719728,0.662,0.657,1
"Endo",732,1884,"LTR46",0.939495178299409,0.124394594435411,0.076,0.077,1
"Endo",732,1884,"PABL-B",0.961769644884689,0.0122045918239464,0.096,0.096,1
"Endo",732,1884,"PRIMA4",0.983386284710545,0.164838861851876,0.14,0.138,1
"Endo",732,1884,"HERVS71",0.985422810564163,0.0515248347388892,0.211,0.21,1
"Mic",4346,6060,"HERV3",3.24398195632147e-10,-0.00707928128379204,0.281,0.246,1.94638917379288e-08
"Mic",4346,6060,"PABL-A",2.85546068060246e-09,0.0752659366960715,0.308,0.263,1.71327640836148e-07
"Mic",4346,6060,"MER61",1.85316105833795e-08,-0.0855113071867892,0.517,0.503,1.11189663500277e-06
"Mic",4346,6060,"HERVH",2.05924716419515e-08,0.130777241005978,0.811,0.796,1.23554829851709e-06
"Mic",4346,6060,"HERVE",4.03969067247089e-08,-0.0727511870271218,0.382,0.361,2.42381440348254e-06
"Mic",4346,6060,"LTR25",4.37694441428207e-08,0.130942439180968,0.235,0.195,2.62616664856924e-06
"Mic",4346,6060,"PRIMAX",4.90497394791356e-08,0.0126583308858856,0.302,0.269,2.94298436874813e-06
"Mic",4346,6060,"HERVIP10FH",5.1719948002786e-08,0.091493149508261,0.27,0.231,3.10319688016716e-06
"Mic",4346,6060,"ERVL",6.27654092581824e-08,-0.0229957525494295,0.433,0.403,3.76592455549095e-06
"Mic",4346,6060,"HERVK13",7.61930517004293e-08,-0.0443646735796444,0.289,0.265,4.57158310202576e-06
"Mic",4346,6060,"HERVL74",1.53812890805476e-07,0.00285416370271951,0.395,0.361,9.22877344832856e-06
"Mic",4346,6060,"ERVL-E",2.35631412145677e-07,0.0762760499701765,0.548,0.498,1.41378847287406e-05
"Mic",4346,6060,"HERVIP10F",3.20472091530192e-07,0.0491809734860496,0.125,0.102,1.92283254918115e-05
"Mic",4346,6060,"HERV4-I",3.47950687858959e-07,-0.0712528356662063,0.381,0.359,2.08770412715375e-05
"Mic",4346,6060,"MER101",5.04553577168028e-07,0.0129625037811028,0.519,0.483,3.02732146300817e-05
"Mic",4346,6060,"HERVS71",5.09887117734507e-07,-0.0955046862061538,0.355,0.337,3.05932270640704e-05
"Mic",4346,6060,"HERV9",5.28567365882962e-07,-0.100116426357944,0.605,0.594,3.17140419529777e-05
"Mic",4346,6060,"MER50",6.76810508353904e-07,-0.0293243195413528,0.389,0.362,4.06086305012342e-05
"Mic",4346,6060,"HERVK11",1.82823952507419e-06,0.0139705668040064,0.583,0.545,0.000109694371504451
"Mic",4346,6060,"PRIMA41",3.62116974133162e-06,-0.0522170123648318,0.202,0.183,0.000217270184479897
"Mic",4346,6060,"HUERS-P3",4.65614778377359e-06,0.0780756951011818,0.531,0.489,0.000279368867026415
"Mic",4346,6060,"HERVL40",4.85880432013413e-06,0.0351395483605896,0.54,0.501,0.000291528259208048
"Mic",4346,6060,"HERV17",5.18959150446215e-06,-0.0189813136033845,0.284,0.263,0.000311375490267729
"Mic",4346,6060,"PRIMA4",9.25712869741651e-06,-0.115759835380733,0.155,0.142,0.000555427721844991
"Mic",4346,6060,"HUERS-P2",9.44091674135468e-06,-0.135954720330561,0.286,0.278,0.000566455004481281
"Mic",4346,6060,"HERVK22",9.99810346560052e-06,-0.0360703725538888,0.227,0.205,0.000599886207936031
"Mic",4346,6060,"HERVK",1.00850775837235e-05,-0.0577264400185189,0.491,0.476,0.000605104655023412
"Mic",4346,6060,"HERVI",1.39175367107253e-05,0.0702102482640878,0.477,0.436,0.000835052202643517
"Mic",4346,6060,"HERVFH21",3.592204836572e-05,0.174533338640488,0.07,0.051,0.0021553229019432
"Mic",4346,6060,"HERVK3",4.28988721122187e-05,-0.124249928421321,0.193,0.179,0.00257393232673312
"Mic",4346,6060,"HERVL32",5.95875739123485e-05,0.0674568635751291,0.17,0.147,0.00357525443474091
"Mic",4346,6060,"HERVK9",6.63271760407627e-05,-0.0428342572727805,0.446,0.429,0.00397963056244576
"Mic",4346,6060,"Harlequin",0.000108978885574064,0.124436368512323,0.484,0.444,0.00653873313444385
"Mic",4346,6060,"HUERS-P1",0.000131069715980515,-0.0481630573246064,0.521,0.502,0.00786418295883093
"Mic",4346,6060,"LTR23",0.000243385667362432,0.085768648435159,0.211,0.186,0.0146031400417459
"Mic",4346,6060,"LTR46",0.000381983473563877,0.128649445772719,0.09,0.072,0.0229190084138326
"Mic",4346,6060,"MER4B",0.000642053668641096,0.0446656339018077,0.677,0.643,0.0385232201184658
"Mic",4346,6060,"ERVL-B4",0.000974871198466471,0.043660292474216,0.591,0.558,0.0584922719079883
"Mic",4346,6060,"MER41",0.00132770730031962,-0.00701585296479612,0.761,0.742,0.079662438019177
"Mic",4346,6060,"HUERS-P3b",0.00152517865604785,-0.0440218609460915,0.225,0.213,0.0915107193628708
"Mic",4346,6060,"HERVK14",0.00326018005124381,0.0142029063631122,0.13,0.117,0.195610803074629
"Mic",4346,6060,"ERV3-16A3-I",0.00394780630830492,-0.0524304869829093,0.781,0.773,0.236868378498295
"Mic",4346,6060,"LTR57",0.00399610266543022,-0.424785992709734,0.053,0.053,0.239766159925813
"Mic",4346,6060,"HERVH48",0.00590048355271923,-0.00393215052545837,0.141,0.128,0.354029013163154
"Mic",4346,6060,"MER34B",0.0064734674689302,0.0312988590561973,0.595,0.569,0.388408048135812
"Mic",4346,6060,"MER4",0.0101374740589711,0.0516497863279688,0.775,0.749,0.608248443538265
"Mic",4346,6060,"LTR19",0.0140109740172813,-0.0155242922394676,0.094,0.084,0.840658441036877
"Mic",4346,6060,"HERVFH19",0.0258705792830996,-0.033724651347074,0.177,0.166,1
"Mic",4346,6060,"HERVL",0.0266385951905266,-0.0142023849126831,0.779,0.76,1
"Mic",4346,6060,"HERVE-a",0.03328538439427,0.0857648905697515,0.06,0.051,1
"Mic",4346,6060,"HERVP71A",0.0665845040110195,-0.0463440318448427,0.101,0.093,1
"Mic",4346,6060,"PABL-B",0.113571367822266,-0.00258050980194913,0.062,0.056,1
"Mic",4346,6060,"HERVL18",0.237102344706493,0.274998384998979,0.063,0.055,1
"OPC",5911,6954,"HERVH",3.11606062940193e-20,0.0923630813815044,0.809,0.839,1.86963637764116e-18
"OPC",5911,6954,"ERVL-B4",4.06963181568452e-15,0.0198089229412215,0.746,0.787,2.44177908941071e-13
"OPC",5911,6954,"MER41",4.86408306127282e-11,-0.0126757544603957,0.824,0.863,2.91844983676369e-09
"OPC",5911,6954,"HERVL",2.84811082823107e-10,0.0149231400089569,0.875,0.902,1.70886649693864e-08
"OPC",5911,6954,"MER4B",2.59197376422823e-09,0.00311807668315334,0.778,0.812,1.55518425853694e-07
"OPC",5911,6954,"MER101",3.68056271506322e-09,-0.0340131811881634,0.693,0.737,2.20833762903793e-07
"OPC",5911,6954,"ERV3-16A3-I",4.20034827567564e-09,0.0283611729975974,0.879,0.9,2.52020896540538e-07
"OPC",5911,6954,"MER4",2.29531487740121e-07,0.012517795910616,0.841,0.867,1.37718892644073e-05
"OPC",5911,6954,"HERVK",1.26965815714472e-06,-0.0606513911059599,0.667,0.71,7.61794894286829e-05
"OPC",5911,6954,"ERVL",1.70426099790247e-06,0.0508155882883738,0.632,0.656,0.000102255659874148
"OPC",5911,6954,"ERVL-E",3.11861750259418e-06,-0.0106660597019812,0.718,0.749,0.000187117050155651
"OPC",5911,6954,"HERVL40",4.03520129717675e-06,-0.0279184416819511,0.674,0.71,0.000242112077830605
"OPC",5911,6954,"MER61",4.57707822571597e-06,0.0237484788477595,0.685,0.706,0.000274624693542958
"OPC",5911,6954,"HUERS-P1",4.22799700668461e-05,0.0192251821701244,0.631,0.658,0.00253679820401076
"OPC",5911,6954,"HERV9",0.000276448369869859,-0.0129637250354873,0.623,0.65,0.0165869021921916
"OPC",5911,6954,"HERVK11",0.000281811051994806,0.0232065808896542,0.693,0.714,0.0169086631196884
"OPC",5911,6954,"LTR25",0.000413194827610588,-0.0481452460850023,0.41,0.442,0.0247916896566353
"OPC",5911,6954,"MER34B",0.000987221379689764,-0.0351594646584052,0.637,0.667,0.0592332827813858
"OPC",5911,6954,"HERV17",0.00269042992520968,-0.105500821843301,0.363,0.39,0.161425795512581
"OPC",5911,6954,"HERVI",0.00474079950698944,-0.00633037168750317,0.569,0.59,0.284447970419366
"OPC",5911,6954,"HERVK9",0.0072169022923216,0.0858661737791828,0.492,0.505,0.433014137539296
"OPC",5911,6954,"MER50",0.0077200670722337,-0.0464539256777359,0.504,0.531,0.463204024334022
"OPC",5911,6954,"HERVE",0.0201897470947249,0.00910591328103127,0.455,0.479,1
"OPC",5911,6954,"HERV4-I",0.0234650485266435,0.00419158035285849,0.547,0.569,1
"OPC",5911,6954,"HERVL74",0.0281395589713523,0.031099449749028,0.472,0.484,1
"OPC",5911,6954,"HERVFH19",0.0296952000472105,0.0148955448108241,0.25,0.237,1
"OPC",5911,6954,"HERVE-a",0.0349334028287439,-0.195678858090113,0.082,0.091,1
"OPC",5911,6954,"HUERS-P3",0.0597043356220072,0.028448372087621,0.597,0.609,1
"OPC",5911,6954,"LTR46",0.143980321179142,-0.0736396815898007,0.223,0.233,1
"OPC",5911,6954,"HERVS71",0.152265751991769,-0.0207614405324462,0.461,0.478,1
"OPC",5911,6954,"PRIMAX",0.171765255768745,-0.0292073232737134,0.379,0.395,1
"OPC",5911,6954,"LTR19",0.194072284591804,-0.0768317475148386,0.129,0.138,1
"OPC",5911,6954,"HERVK11D",0.242402480321007,-0.10637487261498,0.094,0.098,1
"OPC",5911,6954,"HUERS-P2",0.310954804919929,0.0732371124801653,0.408,0.413,1
"OPC",5911,6954,"HERVK3",0.336092059357958,-0.00149817418820653,0.305,0.316,1
"OPC",5911,6954,"HERVIP10F",0.338093831287157,-0.0451928063051121,0.191,0.198,1
"OPC",5911,6954,"HUERS-P3b",0.34935955330054,0.00904499729017083,0.377,0.389,1
"OPC",5911,6954,"LTR57",0.351716335903165,-0.0408085829999763,0.132,0.133,1
"OPC",5911,6954,"HERVH48",0.424602606567483,0.0602212748881494,0.224,0.22,1
"OPC",5911,6954,"HERVP71A",0.435127789678644,-0.0356800276897435,0.202,0.21,1
"OPC",5911,6954,"Harlequin",0.442667998078251,0.0710773089305591,0.47,0.464,1
"OPC",5911,6954,"LTR23",0.476742457987005,0.129330877161156,0.282,0.273,1
"OPC",5911,6954,"HERVK13",0.492208590112068,0.0371462590902179,0.359,0.369,1
"OPC",5911,6954,"PRIMA41",0.523209916628093,-0.0081603244475128,0.269,0.278,1
"OPC",5911,6954,"HERVKC4",0.614419180934377,-0.0619417050345477,0.06,0.063,1
"OPC",5911,6954,"PRIMA4",0.616508408170635,-0.00615890688295578,0.243,0.25,1
"OPC",5911,6954,"HERVK14",0.64367879705705,0.0726834560131199,0.229,0.227,1
"OPC",5911,6954,"PABL-A",0.685313372623631,0.0570025831337278,0.302,0.298,1
"OPC",5911,6954,"HERVIP10FH",0.688861376031654,0.0467447636592514,0.292,0.297,1
"OPC",5911,6954,"HERVL32",0.789763000911262,0.00447886811833909,0.226,0.227,1
"OPC",5911,6954,"HERVL18",0.838136785953611,0.154282304978623,0.085,0.086,1
"OPC",5911,6954,"HERVL66",0.854307815297332,0.00063720604569184,0.11,0.113,1
"OPC",5911,6954,"HERVFH21",0.862060077719736,0.00122774633765843,0.083,0.083,1
"OPC",5911,6954,"PABL-B",0.889106130714508,0.0945945569788391,0.147,0.144,1
"OPC",5911,6954,"HERVK22",0.947367518690699,0.0425962581748393,0.312,0.309,1
"OPC",5911,6954,"HERV3",0.96699938697153,0.0782266521298736,0.292,0.293,1
"All",90772,116237,"HERVH",1.28706776825251e-161,0.0974774313105087,0.848,0.856,7.72240660951505e-160
"All",90772,116237,"Harlequin",1.48989014925393e-62,0.125030518050137,0.523,0.518,8.9393408955236e-61
"All",90772,116237,"HERVI",3.13527241762102e-32,0.0329922258311219,0.561,0.569,1.88116345057261e-30
"All",90772,116237,"ERVL-B4",1.76472305830845e-30,-0.0322834196777557,0.72,0.742,1.05883383498507e-28
"All",90772,116237,"HUERS-P1",8.95201142033879e-30,-0.0564705337765898,0.637,0.662,5.37120685220328e-28
"All",90772,116237,"HUERS-P3b",1.94177111550292e-29,-0.0846973505842343,0.38,0.405,1.16506266930175e-27
"All",90772,116237,"HERV9",2.93307527195747e-27,0.00484728388369948,0.655,0.666,1.75984516317448e-25
"All",90772,116237,"MER4B",4.81765587354782e-27,-0.00974523165718866,0.758,0.774,2.89059352412869e-25
"All",90772,116237,"MER61",5.73919438038594e-27,-0.00968461016057853,0.667,0.685,3.44351662823156e-25
"All",90772,116237,"HERVL",1.71631089510151e-26,-0.0367814035856444,0.851,0.867,1.02978653706091e-24
"All",90772,116237,"MER101",9.02473884405357e-26,-0.0455597423030039,0.642,0.664,5.41484330643214e-24
"All",90772,116237,"ERVL",3.02077206495773e-23,-0.0104677973145928,0.617,0.636,1.81246323897464e-21
"All",90772,116237,"HERVE",8.34678811947566e-23,0.0598912489402419,0.476,0.483,5.0080728716854e-21
"All",90772,116237,"MER34B",2.22086781883561e-22,-0.0333665996777599,0.654,0.674,1.33252069130137e-20
"All",90772,116237,"ERV3-16A3-I",6.58350478756028e-20,-0.0325798485161037,0.862,0.876,3.95010287253617e-18
"All",90772,116237,"HERVK",1.00903017538821e-19,-0.00805198803419072,0.669,0.686,6.05418105232925e-18
"All",90772,116237,"HERV4-I",1.46566539822489e-19,-0.00198154759598101,0.546,0.563,8.79399238934935e-18
"All",90772,116237,"HERVIP10F",1.5333354009471e-19,-0.104170518935505,0.239,0.256,9.20001240568262e-18
"All",90772,116237,"HERVL74",1.2238340445754e-18,0.022632656597228,0.489,0.495,7.34300426745241e-17
"All",90772,116237,"HUERS-P3",3.27437391488115e-17,0.017408896480674,0.623,0.633,1.96462434892869e-15
"All",90772,116237,"MER41",1.63300588419896e-16,-0.0221988067502319,0.829,0.843,9.79803530519378e-15
"All",90772,116237,"HERVK11",2.32819453477817e-16,0.0188642110906341,0.689,0.698,1.3969167208669e-14
"All",90772,116237,"HERV17",5.93238216795778e-16,-0.0840866037271717,0.356,0.374,3.55942930077467e-14
"All",90772,116237,"HERVK9",2.78270405061404e-15,-0.00649487446485608,0.504,0.519,1.66962243036842e-13
"All",90772,116237,"HERVKC4",1.47214816960132e-14,-0.198776755378759,0.084,0.092,8.83288901760795e-13
"All",90772,116237,"ERVL-E",1.78043600195239e-14,-0.00360150965061612,0.696,0.708,1.06826160117144e-12
"All",90772,116237,"MER4",2.53219106993563e-13,-0.00401825244142229,0.834,0.844,1.51931464196138e-11
"All",90772,116237,"HERVL40",2.68873127859213e-13,-0.0173062939048867,0.656,0.67,1.61323876715528e-11
"All",90772,116237,"LTR25",1.18448086208965e-11,0.0584412480436949,0.384,0.386,7.10688517253788e-10
"All",90772,116237,"MER50",2.97427048562363e-11,-0.00122783726847242,0.532,0.542,1.78456229137418e-09
"All",90772,116237,"HERVS71",7.70124266553616e-11,-0.0291812629115935,0.445,0.459,4.6207455993217e-09
"All",90772,116237,"HERVK13",1.34671454843794e-08,0.0636195956961205,0.385,0.387,8.08028729062762e-07
"All",90772,116237,"PRIMA4",1.37444155019313e-08,-0.0171837290977482,0.276,0.287,8.24664930115878e-07
"All",90772,116237,"HERV3",1.62991260067559e-07,0.0825853106070529,0.324,0.321,9.77947560405355e-06
"All",90772,116237,"PRIMA41",9.88969833682893e-07,0.072999302529772,0.336,0.336,5.93381900209736e-05
"All",90772,116237,"PRIMAX",1.16161002529565e-06,-0.0102493364454354,0.409,0.42,6.96966015177387e-05
"All",90772,116237,"LTR46",2.94044435984049e-06,0.016604486405144,0.17,0.177,0.000176426661590429
"All",90772,116237,"HUERS-P2",3.78263739516881e-06,0.0180465614557728,0.395,0.4,0.000226958243710128
"All",90772,116237,"LTR57",6.76122898217023e-06,-0.0730119212726852,0.155,0.162,0.000405673738930214
"All",90772,116237,"HERVE-a",1.59239111122388e-05,-0.0828105967012971,0.089,0.094,0.000955434666734326
"All",90772,116237,"HERVP71A",6.19765750533574e-05,-0.0678752679945606,0.225,0.232,0.00371859450320144
"All",90772,116237,"HERVH48",0.000210903774200199,0.0539310465743437,0.186,0.18,0.0126542264520119
"All",90772,116237,"HERVK3",0.000212422449055354,0.061877315614318,0.29,0.291,0.0127453469433212
"All",90772,116237,"HERVK14",0.000404050405560642,-0.0131515634566965,0.231,0.238,0.0242430243336385
"All",90772,116237,"LTR23",0.000526466946480433,-0.00753323541837647,0.28,0.288,0.031588016788826
"All",90772,116237,"HERVK22",0.000551932573830687,0.0280045577143381,0.33,0.333,0.0331159544298412
"All",90772,116237,"LTR19",0.00134720499575213,-0.0319660890590709,0.153,0.159,0.0808322997451275
"All",90772,116237,"PABL-A",0.00336126280516621,-0.0197643250132205,0.302,0.309,0.201675768309973
"All",90772,116237,"HERVIP10FH",0.0298709130386306,0.0278541154430183,0.313,0.314,1
"All",90772,116237,"HERVFH19",0.0426127606467069,0.0109786295448481,0.24,0.236,1
"All",90772,116237,"HERVL18",0.0775692470164487,-0.0306790801662005,0.103,0.104,1
"All",90772,116237,"HERVL32",0.108855283457841,-0.00488151823085459,0.237,0.241,1
"All",90772,116237,"HERVFH21",0.135872111105519,0.0807107566467256,0.092,0.09,1
"All",90772,116237,"HERVL66",0.184908063217729,-0.0027740126034157,0.103,0.103,1
"All",90772,116237,"HERVK11D",0.25085273398906,0.0134523045465142,0.112,0.114,1
"All",90772,116237,"PABL-B",0.346067584448718,0.00289592822233686,0.16,0.162,1
