"cluster","module","up_or_down","overlap_n","overlap_ratio","n_module_gene","n_universe_gene","GO","GO_padj","gene_use"
"0","blue","up",99,0.61875,160,5443,"plasma membrane region; collagen-containing extracellular matrix; external encapsulating structure; extracellular matrix; synaptic membrane; postsynapse; basal plasma membrane; basal part of cell; postsynaptic membrane; lysosomal lumen; glial cell projection; cell-cell junction; Golgi lumen; astrocyte projection; glutamatergic synapse; anchoring junction; vacuolar lumen; sarcolemma; neuromuscular junction; basolateral plasma membrane; presynaptic membrane; monoatomic ion channel complex; endoplasmic reticulum lumen; calcium channel complex; GABA-ergic synapse; axon; presynapse; apical plasma membrane; tight junction; filopodium","6.70767550366253e-07; 0.000721113464976998; 0.000721113464976998; 0.000721113464976998; 0.00114221327902128; 0.00209442396712466; 0.0021408679836618; 0.00313531964920076; 0.00802058606929743; 0.00803115701843032; 0.00831447944779274; 0.00857877472762777; 0.00877492838342297; 0.0141845140196434; 0.0141845140196434; 0.0259944012893777; 0.0330950615123829; 0.0449352610106972; 0.0554235621956309; 0.0554235621956309; 0.0554235621956309; 0.0673733730376291; 0.0854033340333021; 0.0926078121134615; 0.0926078121134615; 0.092905870112596; 0.092905870112596; 0.100587596035132; 0.101528248391053; 0.122461199205819","SLC1A2;MFGE8;GLUL;GPR37L1;CST3;CACNB2;GJA1;SLC1A3;COL5A3;ENHO;NRXN1;GPC5;CADM1;PLCB1;CKB;CLU;CD81;FLRT2;RORA;ADGRB3;LRP1B;PBXIP1;TTYH1;ENSG00000271860;SYNE1;NDRG2;CPE;CADM2;PDE4D;SOX5;GPM6A;LGI4;BSG;ADGRL3;SOX9;WFS1;PLXNB1;ERBB4;HEPACAM;CTNNA2;TPD52L1;MT3;SUN2;SFXN5;PSD3;CASKIN1;SNTA1;LSAMP;RAPGEF3;NKAIN3;MICALL2;SDC3;LAMB2;NFIB;METRN;HAGHL;CSRP1;TRPM3;CDIP1;SASH1;GPC1;ZBTB20;PSAP;TNIK;LINC00299;INPPL1;NTRK2;GABRB1;PCDH9;TRPS1;MLC1;NFATC4;NFIA;HIF3A;MEIS2;MAGI2;DOCK4;NCAN;NPAS3;FAAP20;KIAA0930;FASTK;AHCYL2;NTM;SLC27A1;DDX17;MTSS2;ANK2;FMNL2;TCF4;CELF2;INTS11;RYR3;AUP1;RGS11;PARD3;FBXL7;KCNMA1;LTBP3"
"1","red","up",66,0.942857142857143,70,5443,"photoreceptor outer segment; glutamatergic synapse; main axon; cell body; plasma membrane region; photoreceptor cell cilium; apical plasma membrane; 9+0 non-motile cilium; axon; hippocampal mossy fiber to CA3 synapse; neuron to neuron synapse; postsynapse; non-motile cilium; apical part of cell; perikaryon; neuronal cell body; postsynaptic specialization; intermediate filament cytoskeleton; external encapsulating structure; extracellular matrix; synaptic membrane; postsynaptic density; basolateral plasma membrane; neuron projection membrane; asymmetric synapse; dendritic spine; protein complex involved in cell adhesion; neuron spine; growth cone; voltage-gated potassium channel complex","0.0162435136861935; 0.0162435136861935; 0.017113343807966; 0.017113343807966; 0.017113343807966; 0.017113343807966; 0.0176083056240869; 0.0178254746475943; 0.0214259455970073; 0.0214259455970073; 0.0214259455970073; 0.0253385391314615; 0.0261950950222168; 0.0261950950222168; 0.0320024849905977; 0.0477695683584928; 0.0492397096659689; 0.0582379546319672; 0.0801458944923091; 0.0801458944923091; 0.0994300271487859; 0.0994300271487859; 0.0994300271487859; 0.102327796886729; 0.102327796886729; 0.102327796886729; 0.102327796886729; 0.102327796886729; 0.102327796886729; 0.102327796886729","TNC;L3MBTL4;LINC00609;ENSG00000287704;LINC01088;GALNT15;DCLK1;ENSG00000287939;AQP1;GPC6;NFASC;SLC24A4;SNED1;KAZN;VCAN;MYRIP;BNC2;ANGPT1;DPP10;SLC38A1;MAN1C1;SERPINI2;ADAMTS9-AS2;PLEKHA5;WDR49;MARCHF3;DPYSL3;KCND2;AP1S2;LINC01094;ABCC4;AQP4-AS1;SGK1;LMNTD1;ROBO2;ATP9A;SNTB1;RGS9;NHS;PLXDC2;ADCY8;FRMD5;OXA1L-DT;MOB3B;SLC16A1-AS1;MAPT;RNF19A;DCAKD;PHYHD1;LINC00632;ABR;DGKB;MAP1B;ENSA;LDLRAD4;RHPN1;CACNA1C;SHTN1;PRKCE;GFAP;ZBTB8OS;CROCCP3;CXXC5;PDZD4;PLP1;PTPRD"
