"cluster","module","up_or_down","overlap_n","overlap_ratio","n_module_gene","n_universe_gene","GO","GO_padj","gene_use"
"0","blue","up",99,0.61875,160,5443,"positive regulation of multicellular organismal process; glial cell differentiation; gliogenesis; regulation of multicellular organismal development; synapse assembly; cell adhesion; cell junction organization; cell junction assembly; cardiac muscle cell action potential involved in contraction; synapse organization; cardiac muscle cell contraction; Schwann cell differentiation; positive regulation of cytokine production; retina development in camera-type eye; cartilage development; cell communication involved in cardiac conduction; circulatory system process; monoatomic ion transport; skeletal system development; regulation of chondrocyte differentiation; carboxylic acid transport; actin filament-based movement; organic acid transport; regulation of nervous system development; synapse maturation; positive regulation of MAPK cascade; metal ion transport; central nervous system development; peripheral nervous system development; actin-mediated cell contraction","0.00155906465819469; 0.00159894602864691; 0.00328568371265317; 0.00963231554107847; 0.00963231554107847; 0.00963231554107847; 0.00963231554107847; 0.00963231554107847; 0.0158431167670731; 0.0158431167670731; 0.0199551206749013; 0.0224915778137184; 0.0243981230168012; 0.0305118091562559; 0.0321426394315657; 0.0321426394315657; 0.0321426394315657; 0.0321426394315657; 0.0322205138757495; 0.0336079113011119; 0.0336079113011119; 0.0336079113011119; 0.0336079113011119; 0.0336079113011119; 0.0336079113011119; 0.0336079113011119; 0.0337976317146674; 0.0337976317146674; 0.0364475020462527; 0.0406342036500286","SLC1A2;MFGE8;GLUL;GPR37L1;CST3;CACNB2;GJA1;SLC1A3;COL5A3;ENHO;NRXN1;GPC5;CADM1;PLCB1;CKB;CLU;CD81;FLRT2;RORA;ADGRB3;LRP1B;PBXIP1;TTYH1;ENSG00000271860;SYNE1;NDRG2;CPE;CADM2;PDE4D;SOX5;GPM6A;LGI4;BSG;ADGRL3;SOX9;WFS1;PLXNB1;ERBB4;HEPACAM;CTNNA2;TPD52L1;MT3;SUN2;SFXN5;PSD3;CASKIN1;SNTA1;LSAMP;RAPGEF3;NKAIN3;MICALL2;SDC3;LAMB2;NFIB;METRN;HAGHL;CSRP1;TRPM3;CDIP1;SASH1;GPC1;ZBTB20;PSAP;TNIK;LINC00299;INPPL1;NTRK2;GABRB1;PCDH9;TRPS1;MLC1;NFATC4;NFIA;HIF3A;MEIS2;MAGI2;DOCK4;NCAN;NPAS3;FAAP20;KIAA0930;FASTK;AHCYL2;NTM;SLC27A1;DDX17;MTSS2;ANK2;FMNL2;TCF4;CELF2;INTS11;RYR3;AUP1;RGS11;PARD3;FBXL7;KCNMA1;LTBP3"
"1","red","up",66,0.942857142857143,70,5443,"cell-cell signaling; cellular response to ketone; chemical synaptic transmission; anterograde trans-synaptic signaling; trans-synaptic signaling; positive regulation of neurogenesis; synaptic signaling; metal ion transport; modulation of chemical synaptic transmission; regulation of trans-synaptic signaling; positive regulation of nervous system development; astrocyte development; amide transport; positive regulation of axonogenesis; positive regulation of axon extension; inorganic cation transmembrane transport; monoatomic ion transmembrane transport; response to ketone; cellular response to alcohol; regulation of locomotion; neuron projection development; monoatomic ion transport; peptide hormone secretion; monoatomic cation transmembrane transport; regulation of neurogenesis; peptide secretion; inorganic ion transmembrane transport; monoatomic cation transport; peptide transport; regulation of synaptic plasticity","0.000436810464538416; 0.0317191462082626; 0.0317191462082626; 0.0317191462082626; 0.0317191462082626; 0.0319767064289027; 0.032465742585447; 0.0378193210198386; 0.0378193210198386; 0.0378193210198386; 0.0394859437705267; 0.069741110938797; 0.0759751602672729; 0.0759751602672729; 0.0775705570094916; 0.0775705570094916; 0.0775705570094916; 0.0775705570094916; 0.0775705570094916; 0.0775705570094916; 0.0792708400013068; 0.0792708400013068; 0.0806252236933228; 0.0806252236933228; 0.0806252236933228; 0.0806252236933228; 0.0806252236933228; 0.0806252236933228; 0.0868771160039868; 0.087515483768912","TNC;L3MBTL4;LINC00609;ENSG00000287704;LINC01088;GALNT15;DCLK1;ENSG00000287939;AQP1;GPC6;NFASC;SLC24A4;SNED1;KAZN;VCAN;MYRIP;BNC2;ANGPT1;DPP10;SLC38A1;MAN1C1;SERPINI2;ADAMTS9-AS2;PLEKHA5;WDR49;MARCHF3;DPYSL3;KCND2;AP1S2;LINC01094;ABCC4;AQP4-AS1;SGK1;LMNTD1;ROBO2;ATP9A;SNTB1;RGS9;NHS;PLXDC2;ADCY8;FRMD5;OXA1L-DT;MOB3B;SLC16A1-AS1;MAPT;RNF19A;DCAKD;PHYHD1;LINC00632;ABR;DGKB;MAP1B;ENSA;LDLRAD4;RHPN1;CACNA1C;SHTN1;PRKCE;GFAP;ZBTB8OS;CROCCP3;CXXC5;PDZD4;PLP1;PTPRD"
